text,intent
S’il vous plaît c’est assez urgent dans mon cas je voulais savoir comment avoir ma factuer d’eau parce que dans la zone où je viens d’emménager et ça devient compliqué pr moi svp j’ai besoin d’aide,demande_document
on ne peut pas boire cette eau au niveau de mon compteur depuis un moment pourquoi ? je compte sur vous,signaler_eau_sale
pouvez-vous m’expliquer les étapes du raccordement au niveau de mon compteur pourquoi ? merci et aussi je souhaite signaler une fuite d’eau,info_branchement
je voulais savoir expliquez moi les coûts liés à l’eau parce que au niveau de mon secteur ici et ça devient compliqué pour moi merci hein,info_tarif
Je suis vraiment fatiugé de cette situation es-tce que vous pouvez m'expliquer depuis quelquse jours déjà merci d’avance,documents_resiliation
C’est important pour moi d’avoir une solution est-ce que vous pouvez m'expliquer je veu comprendre comment avoir leau je reviens au pays récemment merci hein et aussi comment vs ojindre là,info_branchement
Je suis vraiment fatigué de cette situation je voulais savoir comment contacter un agent parce que je viens d’emménager ici et ça devient compliqué pour moi je vs remercie et aussi je veux arrêter l’eau dans mon foyer,contact_service_client
comment faire pour l’eau et aussi je veux savoir combien je vais payer dans mon foyer chaque mois,conseil_consommation
"Grand, j’ai un souci avec ça là je voulais savoir bonjour l’eau coule très lentement chez moi opuvez-vous vérifier la presison parce que récemment j’ai commencé à remarquer ça et ça devient compliqué pr moi svp j’ai besoin d’aide et aussi je veux entamer les démarches pour un raccordement",signaler_basse_pression
Ça fait plusieurs jours que j’ai un problème je voulais savoir je veux un justificatif pour mon compteur dans mon quartier parce que chez moi à Adidogomé depuis ce matin et ça devient compliqué pour moi et aussi je veux utiliser moins,demande_document
Depuis hier j’ai un souci chez moi je voulais savoir bonjour svp mon eau a été coupée et je voudrais savoir comment faire pour la remettre merci parce que là où je suis actuellement et ça devient compliqué pour moi svp,info_reabonnement
je dois faire quoi pour que l’eau revienne chez nous dans le quartier pourquoi ? merci,info_reabonnement
Ça devient compliqué pour moi en ce moment franchement franchmeent je cherche des astuces pour réduire ma consommation d’eau au niveau de mon compteur ça me fatigue un peu je vous remercie,conseil_consommation
est-ce que vs pouvez m'expliquer je veux avoir l’eau chez moi comment faire récemment j’ai commencé à remarquer ça merci beaucoup et aussi documents pr remise en service après coupure chez moi,demande_branchement
quels justificatifs fournir pr une réactivation de compteur,documents_reabonnement
"Bonsoir, je vous contacte parce que j’ai une préoccupation je voulias savoir le robinet donne petit débit parce que nous sommes une grande famille ici et ça devient compliqué pour moi svp j’ai besoin d’adie",signaler_basse_pression
Ça devient compliqué pour moi en ce moment est-ce que vous pouvez m'expliquer eau sale à adidogomé dans mon quartier à Lomé depuis quelques jours aidez-moi svp,signaler_eau_sale
montant facture pa normal dans mon quartier à Lomé pourquoi ? merci hein et aussi je veux mettre le compteur à mon nom là,reclamation_facture
"Bonjour, j’aurais besoni d’un renseignement s’il vous plaît franchement si j’utilise l’eau normalement combien je vais payer je viens juste de prendre la maison ça me fatigue un peu aidez-moi svp et aussi je voudrais savoir pourquoi la pression d’eau est aussi faible chez moi",simulation_facture
je veux prévoir ma facture selon ma consommation au niveau de mon compteur pourquoi ? svp,simulation_facture
J’ai vraiment besoin d’une réponse rapide franchement svp je voudrais arrêter mon contrat d’eau pouvez-vous m’aider dans la zone où je viens d’emménager ça me fatigue un peu merci d’avance et aussi si j’utilise l’eau normalement combien je vais payer,resiliation
"Bonjour, excusez-moi de vous déranger mais j’ai une question est-ce que vous pouvez m'expliquer je veux afire le nécessaire pour avoir l’eau au niveau de mon compteur meric",demande_branchement
"Bonjour, j’aurais besoin d’un renseignement s’il vous plaît est-ec que vs pouvez m'expliquer horaires agence tde pour une famille de 5 personnes je compte sur vs et aussi aidez-moi à mettre l’eau chez moi",horaire_agence
quels papiers pour arrêter mon abonnement chez moi avec ma famille pourquoi ? je vous remrecie,documents_resiliation
Honnêtement je suis un peu confus est-ec que vous pouvez m'epxliquer depuis quelques jours déjà svp,signaler_basse_pression
C’est important pour moi d’avoir une soluiton eske que vous pouvez m'expliquer eligibilite branchement eau chez nous dans le quartier merci d’avance,eligibilite_branchement
je souhaite arrêter mon contrat avec la tde dans la zone où je viens d’emménager pourquoi ? merci d’avance,resiliation
S’il vous plaît c’est assez urgent dans mon cas eske que vous pouvez m'expliquer on consomme combien ’deau dans la zone où je viens d’emménager et aussi à peu près ça revient à combien,info_consommation_moyenne
"Bonsoir, je vous contacte parce que j’ai une préoccupation est-ce que vous pouvez m'expliquer c’est combien l’eau chez vous pour mon habitation principale pardon pour le dérangement et aussi je voudrais savoir pourquoi l’eau est de mauvaise qualité chez moi",info_tarif
"Bonojur, j’aurais besoin d’un renseignement s’il vous plaît franchement procedure pour remetre leau sur mon branchement actuel ça me fatigue un peu pardon pr le déranegment et aussi franchement la pression d’eau est trop faible ça devient difficile",info_reabonnement
J’ai vraiment besoin d’une réponse rapide franchement ma demande pr ma maison est à quel niveau chez moi où la pression est très faible depusi plusieurs jours ça me fatigue un peu merci,suivi_demande_branchement
Depuis hier j’ai un souci chez moi franchement je souhaite contester ma facture d’eau dans ma concession ça me fatigue un peu s’il vous plaît,reclamation_facture
Je suis un peu perdu par rapport à tout ça est-ce que vous pouvez m'expliquer plus rien au robinet ça fait plusieurs jorus maintenant veuilelz m’aider s’il vous plaît,signaler_coupure
l’eau ne coule plus sur toute l’installation dans la maison pourquoi ?,signaler_coupure
franchement ma fatcure est trop chère je veux comprnedre opurquoi dans mon quartier à Lomé pouruqoi ? merci beaucoup,reclamation_facture
je voulais savoir quartiers alimentés en eau parce que depuis quelques jours déjà et ça devient compliqué pour moi s’il vous plaît,zone_couverture
Je viens d’emménager et je ne comprends pas encore tout est-ce que vous pouvez m'epxliquer leau sort faiblement chez moi à Adidogomé pardon pour le dérangement et aussi changer les infromations de mon compteur dans mon foyer,signaler_basse_pression
"Bonsoir, je vous contacte prace que j’ai une préoccupation franchement ça me fatigue un peu s’il vous plaît",documents_branchement
je suis nouveau ici à lomé je veux savoir c’est quoi la tde et ce que vs faites exactement nous sommes une grande familel ici pourquoi ? merci d’avance,info_generale_tde
je souhaite faire une demande de document administratif pouvez-vous m’indiquer comment faire je reviens au pays récemment pourquoi ? et aussi ma facture est trop chère là,demande_document
je veux modifier les infos de mon abonnement pourquoi ? je vs remercie,modification_abonnement
bonjour svp je souhaite modifier mon abonnement et mettre le compteur à mon nom merci,modification_abonnement
quels papiers fournir à la tde pour arrêter mon contrat et aussi je veux comprendre vos services,documents_resiliation
je souhaite vérifier si ma zone est desservie par le réseau d’eau,zone_couverture
Franchement je ne comprends pas comment ça fonctionne franchement tuyau percé où on a souvent des coupures ça me fatigue un peu merci beaucoup et aussi je veux savoir combien je vais paeyr dans mon foyer chaque mois,signaler_fuite
fuite dans ma rue chez nous ici là pourquoi ? merci d’avance,signaler_fuite
je veu savoir le prix de leau,info_tarif
bonsoir je voudrais savoir quelles sont les pièces à fournir pour un raccordement à l’eau dans ma maison récemment j’ai commencé à remarquer ça puorquoi ? mreci beaucoup,documents_branchement
Je vous écris pour avoir des informations précises franchement consommation d’eau dans mon quartier ça me fatigue un peu,info_consommation_moyenne
erreur de facturation,reclamation_facture
C’est important pour moi d’avoir une solution je voulais savoir quesl documents pour résiliation à la tde parce que et ça devient compliqué pour moi s’il vous plaît,documents_resiliation
J’ai vraiment besoin d’une réponse rapide est-ce que vous pouvez m'expliquer eau trouble signalée à la tde où le’au ne coule presque pas aidez-moi svp,signaler_eau_sale
Je vous écris pour avoir des informations précises je voulais savoir c’est inutile comme réponse parce que où l’eau ne coule presque pas et ça devient cmopliqué pour moi s’il vs plaît et aussi otpimiser utilisation o,fallback
"Salu,t je voulais me renseigner sur quelque chose je voulais savoir le débit n’est pas normal parce que chez moi à Adidogomé et ça devient compliqué pour moi pardon pour le dérangement",signaler_basse_pression
"Bonjour, j’aurais besoin d’un renseigneemnt s’il vous plaît est-ce que vous pouvez m'expliquer zone couverte à adidogomé où la pression est très faible merci",zone_couverture
J’ai vraiment besoin d’une réponse rapide franchement fermer mon compteur dans mon quartier sur toute l’installation dans la maison ça me fatigue un peu merci et aussi ma facture est trop élevée,resiliation
"Bonjour, excusez-moi de vous déranger mais j’ai une question je voulais savoir comment fair pr avoir leau chez moi parce que au niveau de mon compteur depuis un moment et ça devient compliqué pour moi merci",info_branchement
J’aimerais bien avoir des explications claires je voulais savoir svp pouvez-vous m’expliquer en détail la procédure pr obtenir un branchement d’eau potable pacre que dans la zone où je viens d’emménager et ça devient compliqué pour moi je compte sur vous,info_branchement
Je suis nouveau dans la zone et j’ai quelques questions est-ce que vs pouvez m'expliquer ma demande pr ma maison est à quel niveau où l’eau ne coule presque pas merci hein et aussi consommation moyenne selon la tde,suivi_demande_branchement
Franchement je ne comprends pas comment ça fonctionne je voulais asvoir parce que et ça devient compliqué pour moi merci d’avance,info_tarif
je veux connaître tous les documents disponibles,documents_generaux
comment ça marche pour avoir l’eau et aussi documents nécessaires pour avori l’eau,info_branchement
"Bonjour, j’aurais besoin d’un renseignement s’il vous plaît fracnhement à quelle heure je peux passer je viens jsute de prendre la maison ça me fatigue un peu merci d’avance",horaire_agence
franchement canalisation cassée ça me fatiuge un peu pardon pr le dérangement,signaler_fuite
"Chef, y a un problème ici chez nous est-ce que vous pouvez m'expliquer je veux qu’on arrête mon o dans mon ofyer",resiliation
comment rouvrir mon abonnement d’eau,info_reabonnement
l’eau sort du sol là-bsa je reviens au pays récemment pourquoi ? s’il vous plaît,signaler_fuite
problème de coupure d’eau avec la société togolaise des eaux je suis nouveau dans cette zone pourquoi ?,signaler_coupure
Depuis hier j’ai un souci chez moi franchement bonjour je voudrais savoir comment faire pour remettre l’eau en service après une coupure on est environ 4 à utiliser l’eau ça me fatigue un peu s’il vs plaît,info_reabonnement
eske que vous pouvez m'expliquer erreur de facturation au niveau des robinets chez moi svp j’ai besoin d’aide,reclamation_facture
S’il vs plaît c’est assez urgent dans mon cas je voulais savoir je veux savoir comment avoir l’eau à domicile parce que au niveau des robinets chez moi et ça devient compliqué pour moi s’il vous plaît,info_branchement
je voulais savoir ma facture est trop élevée à adidogomé parce que chez moi avec ma famille et ça devient compliqué pour moi merci d’avance,reclamation_facture
quels documents pour un branchement à la tde,documents_branchement
"S’il vous plaît, pouvze-vous m’aider à comprendre est-ce que vous pouvez m'expliquer à peu près ça revient à combien dans ma maison avec ma famille depuis hier je vous remercie",simulation_facture
Honnêtement je suis un peu confus franhcement documents nécessaires pour résilier ça me fatigue un peu et aussi je veux connaître tous les documents disponibles,documents_resiliation
Ça deivent compliqué pour moi en ce moment est-ce que vs pouvez m'expliquer l’eau ne coule plus dans la zone où je viens d’emménager,signaler_coupure
Ça devient compliqué pour moi en ce moment est-ce que vous pouvez m'expliquer je voudrais savoir si la tde couvre ma zone d’habitation dans ma zone de résidence veuillez m’aider s’il vous plaît,zone_couverture
c’est comment ça,fallback
Je suis un peu perdu par rapport à tout ça je voulais savoir optimiser l’eau pr une famille de 5 personnes parce que nous sommes une grande famille ici et ça devient compliqué pour moi merci hein et aussi combien coûte l’eau pour une famille de 5 personnes à lomé,conseil_consommation
"Bonsoir, je voulais juste comprendre quelque chose rapidement franchement franchement ça fuit beaucoup et l’eau se perd inutilement je reviens au pays récemment ça me fatigue un peu",signaler_fuite
"Bonjour, ja’urais besoin d’un renseignement s’il vous plaît franchement je peux vous appeler comment là où je suis actuellement ça me fatigue un peu je compte sur vous et aussi quels justificatisf fournir pour mettre fin à un abonnement",contact_service_client
combien d’eau une maison utilise par mois au niveau de mon compteur pourquoi ? veuillez m’aider s’il vous plaît,info_consommation_moyenne
salut j’ai besoin d’eau chez moi maintenant je veux savoir comemnt faire une demande de raccordement depuis que je suis rentré à la maison pourquoi ? je compte sur vs,demande_branchement
S’il vous plaît c’est assez urgent dans mon cas franchement il y a une erreur quelque part où l’eau est un peu sale ça me fatigue un peu je vous remercie,reclamation_facture
"S’il vous plaît, pouvez-vous m’aider à comprendre je voulais savoir ??? parce que pour mon habitation principale et ça devient compliqué pour moi",fallback
salut j’aimerias avoir une explication complète sur votre socitéé notamment vos missions vos services et votre importance pour la population et aussi l’eau met du temps à sortir,info_generale_tde
consommation moyenne selon la tde et aussi vous fermez à quelle heure,info_consommation_moyenne
"Bonsoir, je voulais juste comprendre quelque chose rapidement je vuolais savoir il y a un problème avec l’eau parce que chez moi à Adidogomé et ça edvient compliqué pour moi merci beaucoup",signaler_eau_sale
dans la zone où je veins d’emménager pourquoi ? aidez-moi svp et aussi vous fermez à quelle heuer,conseil_consommation
heure ouverture bureau et aussi quels sont vos documents,horaire_agence
pression faible dans mon quartier,signaler_basse_pression
demander un papier officiel,demande_document
"Chef, y a un problème ici chez nous franchement faible pression d’eau à la tde chez moi avec ma famille ça me fatigue un peu svp et aussi plages horaires du service client",signaler_basse_pression
vous ouvrez à quelle heure là,horaire_agence
"Svp, j’ai un petit souci et je ne sais pas quoi faire je voulais savoir il faut quels papiers pour être branché parce que on est plusieurs à la maison et ça devient compliqué pour moi veuillez m’aider s’il vous plaît",documents_branchement
Honnêtement je suis un peu confus eske que vous pouvez m'expliquer c’est comment on connecte une maison à l’eau je viens juste de prendre la maison je vous remercie,info_branchement
"Bonjour, j’aurais besoin d’un renseignement s’il vs plaît franchement svp pouvez-vous m’expliquer en détail la procédure pr obteinr un branchement d’eau potable depuis que je suis rentré à la maison ça me fatigue un peu merci beaucoup",info_branchement
comment obtenir un document officiel auprès de vos services pourquoi ? merci,demande_document
je veux mettre à jour mon abonnement,modification_abonnement
je veux autre chose,fallback
Honnêtement je suis un peu confus franchemnet il y a un problème sur ma facture là ça me fatigue un peu merci beaucoup,reclamation_facture
je voudrais comprendre le processus complet pr réactiver mon compteur d’eau,info_reabonnement
faible pression d’eau,signaler_basse_pression
"On souffre un peu ici, j’aimerais comprendre franchement je voudrais savoir opurquoi la pression d’eau est aussi faible chez moi dans mon foyer ça me fatigue un peu",signaler_basse_pression
déibt d’eau très faible chez moi avec ma famille pourquoi ? merci beaucoup,signaler_basse_pression
changer les informations de mon compteur dans mon foyer,modification_abonnement
comment faire une demande de branchement à la tde je veux commencer dans un foyer avec plusieurs enfants pourquoi ? merci hein,demande_branchement
Je reviens au pays et j’essaie de comprendre le système franchement bjr svp il y a une fuite d’eau dans ma rue pouvez-vous intervenir merci chez nous ici là ça me fatigue un peu s’il vs plaît,signaler_fuite
est-ce que vous pouevz m'expliquer je veux modifier les infos de mon abonnement récemment j’ai commencé à remarquer ça svp,modification_abonnement
bonjour ma facture d’eau est vraiment trop élevée ce mois-ci et je ne comprends pas pourquoi chez nous ici là pourquoi ? s’il vous plaît,reclamation_facture
horaires agence tde nous sommes une grande famille ici pourquoi ? svp j’ai besoin d’aide et aussi svp aidez moi je veux préparer mon dossier pour résiliation et savoir quels documents sont demandés,horaire_agence
pouvez-vous me dire l’état d’avancement de mon dossier je suis nouveau dans cette zone pourquoi ? merci beaucoup,suivi_demande_branchement
je veux autre chose,fallback
Franchement je ne comprends pas comment ça fonctionne je voulais savoir c’est vous qui gérez toute l’eau potable ici au pays parce que chez moi à Adidogomé et ça devient compliqué pour moi merci hein,info_generale_tde
bonsoir je veux récupérer ma facture d’eau pouvez-vous m’aider et aussi bonjour svp je viens de finir ma maison et je souhaite faire une demande de branchement d’eau pour pouvoir avoir l’eau chez moi merci,demande_document
Je suis un peu perdu par rapport à tout ça est-ce que vous pouvez m'expliquer une famille utilise combien d’eau merci beaucoup,info_consommation_moyenne
S’il vous plaît c’est assez urgent dans mon cas est-ce que vous pouvez m'expliquer franchement j’ai besoin d’aeu chez moi je veux savoir comment faire la demande de branchement au niveau de mon compteur depuis un moment je vous rmeercie,demande_branchement
je veux transférer le compteur à mon nom pourquoi ? s’il vous plaît,modification_abonnement
"Bonsoir, je vs contacte parce que j’ai une préoccupation est-ce que vous pouvez m'expliquer absence ttoale d’eau dans la maison que je ivens de louer merci et aussi franchement je veux savoir si on peut vaoir de l’eau dans mon quartier",signaler_coupure
je voulais savoir comment se passe le branchement parce que chez moi à Adidogomé depuis ce maitn et ça devient compliqué pour moi merci d’avance et aussi je veux un branchement d’eau,info_branchement
je ne vois pas et aussi signalement de faible pression à la société togolaise des eaux,fallback
ça sort sale au robinet,signaler_eau_sale
Je viens d’emménager et je ne comprends pas encore tout frnachement comment rouvrir mon abonnement d’eau là où je suis actuellement ça me ftaigue un peu aidez-moi svp,info_reabonnement
expliquez moi comment fonctionne le raccordement à l’eau pourquoi ? je vs remercie et aussi franchement ça devient compliqué sans eau je veux savoir quels papiers il faut pour remettre l’eau,info_branchement
"Salut, je voulais me renseigner sur quelque chose je voulais savoir expliquez moi les prix là j’ai pas compris parec que au niveau des robinets chez moi et ça devient compliqué pr moi s’il vous plaît",info_tarif
Je vous écris pour avior des informations précises est-ce que vous pouvez m'expliquer bonsoir je veux chagner le titulaire du compteur pouvez-vous m’aider au inveau de mon secteur ici et aussi bonjour je voudrais avoir une estimation de ma facture d’eau pour un foyer moyen afin de mieux prévoir mes dépenses mensuelles,modification_abonnement
"Chef, y a un problème ici chez nous est-ce que vous pouvez m'expliquer je suis nouveau ici et j’aimerais savoir ce que fait exactement la tde aussi appleée société togolaise des eaux",info_generale_tde
est-ce que vous pouvez m'expliquer svp pouvez-vous me donnre un numréo pour joindre un agent dans ma maison avec ma famille depuis hier merci,contact_service_client
Je ne comprends pas trop ce qui se passe chez moi est-ce que vous pouvez m'expliquer je peux venir quand chez vous pour ma maison pardon pour le dérangement,horaire_agence
Je reviens au pays et j’essaie de copmrendre le système est-ce que vous pouvez m'expliquer svp aidez moi le débit d’eau est vraiment insuffisant chez moi chez nous ici là s’il vous plaît,signaler_basse_pression
"S’il vous plaît, pouvez-vous m’aidre à comprendre est-ce que vous pouvez m'expliquer ma demande est bloquée ou ça avance dans mon foyer",suivi_demande_branchement
metter à jour mon abonnement pour ma maison au niveau des robinets chez moi pourquoi ? je compte sur vous,modification_abonnement
"Bonjour, j’aurais besoin d’un renseignement s’il vous plaît franchement quartiers desservis à lomé depuis hier soir ça me fatigue un peu s’il vs plaît",zone_couverture
"Bonjour, j’aurais besoin d’un renseignement s’il vous plaît eske que vous pouvez m'expliquer dans mon quartier à Lomé je compte sur vous",documents_generaux
Franchement ça commence à m’inquiéter est-ce que vous pouvez m'expliquer quels sont les justificatifs nécessaires pour avoir l’eau depuis hier soir svp j’ai besoin d’aide et aussi franchement je veux mettre à jour les informations liées à mon abonnement d’eau,documents_branchement
je veux savoir si ma zone est alimentée en eau,zone_couverture
"On souffre un peu ici, j’aimerais comprendre frnachement on est plusieurs à la maison ça me fatigue un peu merci",documents_generaux
ou en est ma demande de branchement je reviens au pays récemment pourquoi ? s’il vs plaît et aussi modifier les informations de mon abonnement à la société togolaise des eaux,suivi_demande_branchement
je veux savoir si ma zone est alimentée en eau dans ma maison avec ma famille depuis hier pourquoi ?,zone_couverture
salut il y a de l’eau qui fuit devant chez moi pouvez-vous vérifier,signaler_fuite
"Chef, y a un problème ici chez nous je voulais savoir recommadnations pr réduire l’utilsiation d’eau parce que chez moi où la pression est très faible depuis plusieurs jours et ça devient compliqué pour moi merci beaucoup",conseil_consommation
"Bonjour, j’aurais besoin d’un renseignement s’il vous plaît est-ce que vous pouvez m'expliquer svp aidez moi à mieux gérer mon utilisation d’eau ça fait plusieurs jours maintenant",conseil_consommation
"Bonjour, j’aurais besoin d’un renseignement s’il vous plaît eske que vous pouvez m'expliquer vous êtes les responsables de l’eau dans tout lomé ou bien dans mon coin ici",info_generale_tde
Honnêtement je suis un peu confus je vuolais savoir comment reprendre mon abonnement d’eau parce que dans la maison que je viens de louer et ça devient compliqué pour moi merci hein,info_reabonnement
Je suis vraiment fatigué de cette situation franchement chez moi à Adidogomé depuis ce matin ça me fatigue un peu pardon pour le dérangement,zone_couverture
bonsoir est-ce que ma maison est éligible à un branchement d’eau au nivaeu de l’installation d’eua poruquoi ? merci et aussi modifier les infos du compteur,eligibilite_branchement
"Bonjour, excusez-mio de vous déranger mais j’ai une question franchement kan ouvrir tde dans ma maison avec ma famille depuis hier ça me ftaigue un peu",horaire_agence
"Bonjour, excusez-moi de vous déranger mais j’ai une question est-ce que vous pouvze m'expliquer comment rédurie ma consommation d’eau dans un foyer avec plusieurs enfants",conseil_consommation
Je vous écris pour avoir des informations précises je voulais savoir l’eau est sale là parce que pr mon habitation principale et ça devient compliqué pour moi pardon pour le dérangement,signaler_eau_sale
"Chef, y a un problème ici chez nous je voulais savoir bonsoir je voudrais installer un compteur d’eau dans ma maison à lomé pouvez-vous m’aider à lancer la procédure parce que et ça devient comlpiqué pour moi",demande_branchement
quels documents pour rséilier mon abonnement à adidogomé chez moi à Adidogomé depuis ce matin pourquoi ? s’il vous plaît et aussi bonsoir comment je peux contacter un agent pr expliquer mon problème,documents_resiliation
je peux avoir l’eau chez moi là dans ma nouvelle maison pourquoi ? merci beaucoup et aussi de quels documents ai-je besoin pour faire un branchement,eligibilite_branchement
quelles sont les pièces justificatives pour une résiliation d’abonnement et aussi débit faible dans mon foyer,documents_resiliation
je voulais savoir je veux arrêter l’eau parce que depuis ce matin et ça devient compliqué pour moi svp j’ai besoin d’aide,resiliation
Depuis hier j’ai un souci chez moi franchement à quelle étape se trouve ma demande dans mon quartier à Lomé ça me fatigue un peu je compte sur vous,suivi_demande_branchement
Franchement ça commence à m’inquiéter je voulais savoir liste des pièces demandées par la société togolaise des eaux pour remettre l’eau parce que et ça devient compliqué pour moi aidez-moi svp,documents_reabonnement
arrêter mon contrat d’eau chez moi à Adidogomé depuis ce matin pourquoi ? merci hein,resiliation
Ça fait plusieurs jours que j’ai un problème est-ce que vous pouvez m'expliquer comment réactiver mon compteur chez moi pour une famille de 5 personnes merci hein,info_reabonnement
documetn pour branchement deau,documents_branchement
je ne veux plus de l’eau là chez moi sur mon branchement actuel pourquoi ? merci,resiliation
S’il vous plaît c’est assez urgent dans mon cas est-ce que vous pouvez m'expliquer l’eau coule partout à cause d’une fuite au niveau de mon compteur pardon pr le dérangement et aussi c’est ouvert aujourd’hui,signaler_fuite
piece pour remetre leau chez nous dans le quartier pourquoi ? merci et uassi svp aidez moi à mieux gérer mon utilisation d’eau,documents_reabonnement
"Chef, y a un problème ici chez nous je voulais savoir vous pouvez expliquer mieux aprce que dans ma maison avec ma famille depuis hier et ça devient compliqué pr moi",fallback
Je reviens au pays et j’essaie de comprendre le système franchement demande de délivrance d’un document dans un foyer avec plusieurs enfants ça me fatigue un peu,demande_document
peice a fournir pour racordement dans la zone où j’habite actuellement pourquoi ? svp,documents_branchement
changez le nom sur le compteur pour moi au niveau de mon compteur pourquoi ?,modification_abonnement
svp je voudrais arrêter mon contrat d’eau pouvez-vous m’aider pour ma maiosn pourquoi ? s’il vous plaît,resiliation
Ça devient compliqué pour moi en ce moment est-ce que vous opuvez m'expliquer faire une demande de raccordement où on a souvent des coupures je compte sur vous,demande_branchement
Franchement ça commence à m’inquiéter je voulais savoir ma demande pour ma maison est à quel niveau parce que depuis que je suis rentré à la maison et ça devient compliqué pr moi,suivi_demande_branchement
"Svp, j’ai un eptit souci et je ne sais pas quoi faire je voulais savoir svp aidez moi à mieux gérer mon utilisation d’eau parce que au niveau des robinets chez moi et ça devient compliqué pour moi svp",conseil_consommation
franchement quelle est la procédure pour remettre l’eau dans ma concession ça me fatigue un peu merci d’avance,info_reabonnement
,resiliation
svp aidez moi je veux connaître l’ensemble des documents que vous mettez à disposition,documents_generaux
Je viens d’emménager et je ne comprends pas encore tout franchement la tde a traité ma demande ou pas je viens d’emménager ici ça me fatigue un peu svp,suivi_demande_branchement
S’il vous plaît c’est assez urgent dans mon cas je voulais savoir je veux récupérer un document parce que chez moi même ici et ça devient compliqué pr moi merci,demande_document
bonjour svp il n’y a pas d’eau chez moi depuis ce matin pouvez-vous vérifier merci,signaler_coupure
quels papiers fournir à la tde pour arrêter mon contrat dans mon coin ici pourquoi ? veuillez m’aider s’il vous plaît,documents_resiliation
vous fermez à quelle heure depuis ce matin pourquoi ? merci hein,horaire_agence
procédure pour obtenir un document administratif,demande_document
"Svp, j’ai un petit souci et je ne sais pas quoi faire est-ce que vous pouvez m'expliquer quels justificatifs fournir pour une réactivation de compteur chez moi où la pression est très faible depuis plusieurs jours s’il vous lpaît et aussi expliquez moi votre rôle",documents_reabonnement
Ça devient compilqué pour moi en ce moment est-ce que vous pouvez m'expliquer ma facture est trop chère là au niveau de l’installation d’eau merci beaucoup,reclamation_facture
dans mon quartier à Lomé pourquoi ? s’il vous plaît,demande_document
"Bonjou,r excusez-moi de vous déranger mais j’ai une question je voulais savoir je peux avoir l’eua chez moi là parce que sur toute l’installation dans la miason et ça devient compliqué pour moi svp et aussi comment on peut réduire l’eau",eligibilite_branchement
l’eau sort faiblement,signaler_basse_pression
Je suis vraiment fatigué de cette situation franchement l’eau est bizarre je viens ujste de prendre la maison ça me fatigue un peu svp et aussi ma demande pour ma maison est à quel niveau,signaler_eau_sale
franchement pr une consommation moyenne combien coûte la facture d’eau chez moi à Adidogomé ça me fatigue un peu merci d’avance,simulation_facture
comment avoir ma facture auprès de la société togolaise des eaux,demande_document
Je viens d’emménager et je ne comprends pas encore tout je voulais savoir problème de fuite avec la tde parec que sur toute l’installation dans la maison et ça devient compliqué pr moi veuillez m’aider s’il vous plaît et aussi problème de qualité d’eau avec la société togolaise des eaux,signaler_fuite
la tde peut estimer ma factrue de’au ça fait plusieurs jours maintenant poruquoi ? merci,simulation_facture
Ça fait plusieurs jours que j’ai un problème est-ce que vous pouvez m'expliquer je veux un papier dans la zone où je viens d’emménager veuillez m’aider s’il vs plaît et aussi signalement d’une canalisation endommagée,demande_document
o movaise qualite,signaler_eau_sale
Honnêtement je suis un peu confus franchement je veux arrêter l’eau dans mon foyer depuis quelques jours déjà ça me fatigue un peu pardon pour le dérangeemnt,resiliation
C’est important pour moi d’avoir une solution est-ce que vous pouvez m'expliquer ma demande est a kel niveau récemment j’ai commencé à remarquer ça,suivi_demande_branchement
"Grand, j’ai un souci avec ça là franchement svp est-ce que ma maison est éligible à un raccordement à l’eau où l’aeu ne coule presque pas ça me fatigue un peu je compte sur vous et aussi combien je peux payer pr le’au dans ma maison chaque mois",eligibilite_branchement
Je suis vraiment fatigué de cette situation franchement c kwa la societe des o au togo ça me fatigue un peu,info_generale_tde
il n’y a rien qui sort,signaler_coupure
plus d’eau depuis ce matin,signaler_coupure
où l’eau ne coule presque pas pourquoi ? aidez-moi svp et aussi franchement je veux avoir une idée de tous les documents que vous fournissez aux clients,demande_document
eau trouble où la pression est très faible pourquoi ? merci hein,signaler_eau_sale
Franchement ça commence à m’inquiéter est-ce que vous pouvez m'expliquer svp je ne comprends pas comment vous calculez les tarifs de l’eau chez moi pouvez-vous m’expliquer clairement où on a souvent des coupures svp,info_tarif
"Grand, j’ai un souci avec ça là est-ce que vous pouvez m'expliquer joindre un agent dans un foyer avec plusieurs enfants merci hein et aussi consommation moyenne d’une famille",contact_service_client
quels documents fournir pour un réabonnement chez moi à Adidogomé depuis ce matin pourquoi ? merci hein et aussi modifier mon abonnement à la tde,documents_reabonnement
Je vous écris pr avoir des informations précises franchement document pour reabonnement deau chez moi avec ma famille ça me fatigue un peu merci,documents_reabonnement
Franchement ça commence à m’inquiéter est-ce que vous pouvez m'expliquer c’est quoi vos tarifs actuels là où je suis actuellement et aussi je voudrais fermer mon compteur d’eau définitivement,info_tarif
Je suis un peu perdu par rappotr à tout ça franchement changer le titulaire du compteur récemment j’ai commencé à remarquer ça ça me faitgue un peu,modification_abonnement
J’aimerais bien avoir des explications claires est-ce que vous pouvez m'expliquer bonsoir je voudrais installer un compteur d’eau dans ma maison à lomé pouvez-vous m’aider à lancer la procédure chez moi à Adidogomé depuis ce matin svp j’ai besoin d’aide et aussi il n’y a plus d’eau dans mon quartire,demande_branchement
