text,intent
problème de pression d eau insuffisante sur mon branchement actuel pourquoi merci hein,demande_branchement
franchement je suis un peu perdu je veux savoir combien prvéoir pr l eau chaque mois dans mon foyer chez moi à adidogomé depuis ce matin pourquoi,simulation_facture
j ai vraiment besoin d une réponse rapide franchement horaire travail tde ça me fatigue un peu svp j ai besoin d aide,info_generale_tde
ma facture n est pas normale dans ma nouvelle maison pourquoi je vs remercie,info_tarif
est ce que vs pouvez m expliquer je peux avoir mon papier dans mon coin ici je compte sur vous,demande_document
tuyau cassé près de chez moi dans ma maison avec ma famille depuis hier pourquoi aidez moi svp,signaler_fuite
salut je veux reprendre mon abonnement d eau dites moi les étapes à suivre,info_branchement
s il vous plaît c est assez urgent dans mon cas est ce que vous pouvez m expliquer je souhaite vérifier si ma zone est desservie par le réseau d eau récemment j ai commencé à remarquer ça merci hein,zone_couverture
bonsoir je vous contacte parce que j ai une préoccupation franchement où la pression est très faible ça me fatigue un peu,signaler_eau_sale
je suis vraiment fatigué de cette situation est ce que vous pouvez m expliquer des conseils pr économiser l eua dans mon coin ici je vous remercie,conseil_consommation
le branchement d eau là ça se passe comment où la pression est très faible pourquoi merci beaucoup,demande_branchement
ya pa deau pour mon habitation principale pourquoi emrci beaucoup,signaler_coupure
s il vous plaît c est assez urgent dans mon cas est ce que vous pouvez m expliquer c pa clair dans mon coin ici,fallback
bonsoir je voulais juste comprendre quelque chose rapidement franchement procedure pour remetre leau nous sommes une grande famille ici ça me fatigue un peu merci beaucoup,info_reabonnement
eau de mauvaise qualité je viens d emménager ici pourquoi,signaler_eau_sale
on souffre un peu ici j aimerais comprendre est ce que vs pouvez m expliquer je veux m abonner à la tde au niveau des robinets chez moi merci,info_generale_tde
honnêtement je suis un peu confus est ce que vous pouvez m expliquer au niveau des robinets chez moi merci beuacoup,demande_document
j ai vraiment besoin d nue réopnse rapide franchement pression insuffisante eau sur toute l installation dans la maison ça me fatigue un peu je vous remercie,signaler_basse_pression
franchement ça commence à m inquiéter franchement astuces pour économiser l eau où on a souvent des coupures ça me fatigue un peu aidez moi svp,signaler_coupure
je veux savoir si ça évolue ça fait plusieurs jours maintenant pourquoi s il vs plaît,suivi_demande_branchement
franchement je suis un peu perdu je veux savoir combien prévoir pour l eau chaque mois dans mon foyer je viens juste de prendre la maison pourquoi aidez moi svp,simulation_facture
bonsoir je vous contcate parce que j ai une préoccupatoin est ce que vous pouvez m expliquer pour mon habitation principale svp j ai besoin d aide,signaler_coupure
je viens d emménager ici pourquoi je vous remercie,info_reabonnement
franchement ma facture est trop chère je veux comprendre pourquoi,info_tarif
j ai vraiment besoin d une réponse rapide est ce que vous pouvez m expliquer je veu suivre mon dossire au niveau des robinets chez moi merci d avance,suivi_demande_branchement
svp expliquez moi un peu la tde parce que je comprends pas trop vos services,info_generale_tde
on osuffre un peu ici j aimerais comprendre est ce que vs pouvez m expliuqer dans mon quartier à lomé svp j ai besoin d aide,zone_couverture
c est inutile comme réponse,fallback
franchement je ne comprends pas comment ça fonctionne est ce que vous pouvez m expliquer de quels documents ai je besoin pour faire un branchement là où je suis actuellement je vous remercie,demande_branchement
je suis vraiment fatigué de cette situation est ce que vous pouvez m expliquer si j utilise l eau normalement combien je vais payer dans mon quartier à lomé depuis quelques jours s il vous plaît,zone_couverture
je veux faire une demande de branchement à la tde chez moi où la pressino est très faible depuis plusieurs jours pourquoi pardon pour le dérangement,info_generale_tde
honnêtement je suis un peu confus franchement franchement je veux avoir une idée de tous les documents que vous fournissez aux clients chez moi à adiodgomé ça me fatigue un peu,documents_branchement
dans ma maison avec ma famille depuis hier pourquoi svp,horaire_agence
je veux savoir si mon branchement est en cours,demande_branchement
bonsoir je vous contacte parce que j ai une préoccupation frnachement tuyau percé chez moi à adidogomé ça me fatigue un peu mecri beaucoup,signaler_fuite
bonjour svp il n y a pas d eau chez moi depuis ce matin pouvez vous vérifier merci depuis ce matin pourquoi s il vous plaît,signaler_coupure
honnêtement je suis un peu confsu franchement je doi fournir koi pour remetre leau chez nous dans le quartier ça me fatigue un peu veuillez m aider s il vous platî,zone_couverture
quels documents pour un branchement chez moi à adidogomé,demande_branchement
arreter mon contrat deau,resiliation
je suis un peu perdu par rapport à tout ça franchement quels types de documents proposez vous chez nous ici là ça me fatigue un peu veuillez m aider s il vous plaît,documents_branchement
je souhaite vérifier si je peux installer un compteur dans mon habitation,demande_branchement
j aimerais bien avori des explications clairse est ce que vous pouvez m expliquer ça n a rien à voir depuis quelques jours déjà merci hein,fallback
bonojur j aurais besoin d un renseignement s il vous plaît franchement l eau est sale là chez moi avec ma famille ça me fatigue un peu s il vous plaît,signaler_eau_sale
honnêtement je suis un peu confus est ce que vous pouvez m expliquer y a l eau chez nous avec la tde chez nous dans le quartier veuillez m aider s il vous plaît,info_generale_tde
bonsoir je voulais juste comprendre quelque chose rapideemnt est ce que vs pouvez m expliquer je voudrais avoir les détails sur les pièces justificatives demandées pour un branchement d eau depuis que je suis rentré à la maison svp j ai besoin d aide,demande_branchement
bonsoir ça peut paraitre simple mais je ne comprends pas bien votre rôle est ce que vous pouvez m expliquer clairement ce que fait la tde societe togolaise des eaux au quotidien chez moi où la pression est très faible depuis plusieurs jours pourquoi svp j ai besoin d aide,info_generale_tde
franchement je suis perdu pouvez vous m aider aturement,fallback
j ai vraiment besoin d une réponse rapide franchement l eau ne coule plus où la pression est très faible ça me fatigue un peu pardon pour le dérangement,signaler_coupure
je veux commencer la procédure pour avoir l eau je suis nouveau dans cette zone opurquoi merci,info_branchement
c est combien l aeu ici à lomé,info_tarif
je veux avoir un contrat d eau pour ma maison,demande_abonnement
est ce que vous pouvez m expliquer combien d eau une maison utilise par mois je suis nouveau dans cette zone je compte sur vous,zone_couverture
bonojur j aurais besoin d un renseignement s il vs plaît est ce que vous pouvez m expliquer où en est le traietment de mon brnachement au niveau de mon secteur ici aidez moi svp,suivi_demande_branchement
problème de qualité d eau avec la société togolaise des eaux,signaler_eau_sale
je suis un peu perdu par rapport à tout ça eske que vous pouvez m expliquer eau de mauvaise qualité chez moi avec ma famille svp,signaler_eau_sale
je veux comprendre les démarches pour avoir l eau,info_branchement
svp aidez moi je veux savoir si mon dossier de branchement est en cours de traitement pourquoi merci beaucoup,demande_branchement
svp pouvez vous m expliquer comment vous gérez la distribution d eau dans les différentes zones chez moi à adidogomé depuis ce matin pourquoi svp,zone_couverture
faible pression de au à la tde on est environ 4 à utiliser l eau pourquoi aidez moi svp,info_generale_tde
je veux raccorder ma maison au réseau d eau,demande_branchement
je veux un justificatif pour mon compteur dans mon quartier nous sommes une grande famille ici pourquoi svp,demande_document
salut je veux savoir quels documents je peux obtenir auprès de vs,documents_branchement
je suis vraiment fatigué de cette situation franchement je veu savior combien sa va me couté dans notre quartier ici à tokoin ça me fatigue un peu merci beaucoup,zone_couverture
salut je voluais me renseigner sur quelque chose est ce que vous pouvez m expliquer comment se passe le branchement à la tde au niveau de mon compteur deupis un momnet svp,info_generale_tde
s il vous plaît pouvez vous m aider à comprendre eske que vous pouvez m expliquer je veux comprendre comment on obtient l eau à domicile ça fait plusieurs jours maintenant,info_branchement
bonjour j aurais besoin d un renseignement s il vous palît franchement quels papiers pour abonnement où la pression est très faible ça me fatigue un peu,documents_branchement
faible pression d eau depuis ce matin pourquoi,signaler_basse_pression
plages horaires du service client,horaire_agence
ça fait plusieurs jours que j ai un problème franchement le mnotant de ma fatcure semble incorrect je suis nouveau dans ctete zone ça me fatigue un peu pardon pr le dérangement,zone_couverture
ocmbien je peux payer pour l eau pour ma maison pourquoi pardon pour le dérangement,simulation_facture
bonsoir je vous contacte parce que j ai une préoccupation franchement je veux faire une modification où l eau ne coule presque pas ça me fatigue un peu merci,modification_abonnement
liste des pièces pour résiliation,documents_branchement
bonjour je voudrais avoir une estimation de ma facture d eau pour un foyer moyen afin de mieux prévoir mes dépenses mensuelles,info_tarif
bonsoir est ce que vous fournissez de l eau dans mon quartier,zone_couverture
eau qui fuit dans la rue dans ma nouvelle maison pourquio je vous remercie,signaler_fuite
bjr je voudrais connaître la liste des documents nécessaires pour faire un réabonnement d eau après une coupure,documents_branchement
je veux un papier,demande_document
franchement je ne comprends pas comment ça fonctoinne franchement salut je veux savior comment utiliser moins d eau chez moi dans ma maison avec ma famille depuis hier ça me fatigue un peu s il vous plaît,conseil_consommation
franchement je veux anticiper mes dépenses pouvez vous m aider à simuler une facture d eau,info_tarif
franchement je dois mettre à jour mon abonnement d eau pouvez vous m aider ça dure depuis un bon moment pourquoi pardon pour le dérangement,modification_abonnement
depuis hier j ai un souci chez moi franchement expliquez moi comment fonctionne le raccordement à l eau au niveau des robinets chez moi ça me fatigue un peu svp,demande_branchement
quoi,fallback
incident lié à la qualité de l eau,signaler_eau_sale
je veux farie un abonnement,demande_abonnement
je veux un contact direct avec la tde,info_generale_tde
bonjour excusez moi de vs déranger mais j ai une question est ce que vous pouvez m expliquer si on est en famille là on peut payer combien pour l eau où l eau est un peu sale je vous remercie,signaler_eau_sale
je suis un peu perdu par rapport à tout ça franchement consommation moyenne selon la tde depuis ce matin ça me fatigue un peu merci d avance,info_generale_tde
est ce possible d avoir un branchement où l eau ne coule presque pas pourquoi svp,demande_branchement
présence de la tde dans mon quartier dans la zone où j habite actuellement pourquoi je vous remercie,zone_couverture
je suis vraiment fatigué de cette situation est ce que vous pouvez m expliquer comment faire pour reprendre l eau chez nous ici là svp j ai besoin d aide,info_reabonnement
salut je ne veux plus de mon abonnement d eau merci de le résilier,resiliation
bonjour svp je voudrais des conseils pour réduire ma consommation d eau merci chez nous dans le quartier pourquoi evuillez m aider s il vous plaît,zone_couverture
ça fait plusieurs jours que j ai un problème est ce que vous pouvez m expliquer je veux avoir le au dans mon quartier je viens juste de prendre la maison svp j ai besoin d aide,zone_couverture
expliker moi les etapes de branchement,demande_branchement
on souffre un peu ici j aimerais comprendre est ce que vs pouvez m expliquer puis je avoir l eau à mon domicile chez nous ici là je compte sur vous,eligibilite_branchement
expliquez moi votre rôle en tant que société togolaise des eaux,info_generale_tde
comment se passe le branchement d eau chez moi à adidogomé récemment j ai commencé à remarquer ça pourquoi s il vous plaît,demande_branchement
bonjour excusez moi de vous déranger mais j ai une question franchement simulation facture deau svp au niveau de l installation d eau ça me fatigue un peu merci d avance,info_tarif
bonjour excusez moi de vous déranger mais j ai une question est ce que vous pouvez m expliquer je souhaite transfréer l abonnement à mon nom car j ai repris la maison sur toute l installation dans la maison merci beacuoup,modification_abonnement
s il vous plaît ce st assez urgent dans mon cas franchement quelles sont les démarches pour avoir un abonnement d eau dans ma nouvelle maison ça me fatigue un peu,demande_abonnement
debit eau faible,signaler_basse_pression
modifier les informations de mon abonnement,modification_abonnement
je souhaite mettre fin à mon abonnement car je déémnage dans un foyer avec plusieurs enfants pourquoi merci d avance,resiliation
bjr svp je souhaite résileir mon abonnement d eau merci,resiliation
je veux avoir une idée du montant de ma facture,info_tarif
comment se passe le barnchement à la tde dans mon quartier à lomé pourquoi s il vous plaît,info_generale_tde
j ai vraiment besoin d une réponse rapide est ce que vous pouvez m expliquer bonjour je voudrais obtenir un document officiel concernant mon abonnement d eau au niveau de l installation d aeu,demande_document
expliquez moi les tarifs appliqués par la société togolaise des eaux,info_tarif
ça ne répond pas à ma question,fallback
j aimerais bien avori des explications claires franchement comment se passe le branchement à la tde ça me fatigue un peu s il vous plaît,info_generale_tde
la tde c est bien la société togolaise des eaux non,info_generale_tde
on souffre un peu ici j aimerais comprendre estc e que vous pouvez m expliquer modifier mon abonnement dans mon quartier chez moi avec ma famille merci beaucoup,modification_abonnement
bonjour il y a une fuite d eau importante devant chez moi pouvez vous intervenir dans ma maison avec ma famille depuis hier pourquoi je vous remercie,signaler_fuite
on ne peut pas boire cette o chez moi à adidogomé depuis ce matin pourquoi merci beaucoup,signaler_eau_sale
je vous écris pour avoir des informations précises est ce que vous pouvez m expliquer mettre à jour mon abonnement pour ma maison dans un foyer avec plusieurs enfants merci beaucoup,modification_abonnement
j ai vraiment besoin d une réopnse rapide franchement je veu couper mon abonnement dans la zone où j habite actuellement ça me fatigue un peu merci d avance,zone_couverture
franchement ça commence à m inquiéter franchement je souhatie faire un branchement d eau pr ma maison je suis nouveau dans cette zone ça me fatigue un peu svp,demande_branchement
honnêtement je suis un peu confus est ce que vous pouvez m expliquer donnez moi une estimatoin de facture chez la société togolaise des eaux pour mon habitation principale merci beaucoup,info_tarif
rédurie consommation eau à adidogomé dans mon coin ici pourquoi pardon pour le dérangement,conseil_consommation
grand j ai un souci avec ça là est ce que vs pouvez m expliquer je veux savoir si mon branchement est en cours je vs rmeercie,demande_branchement
possibilité de raccordement à la société togolaise des eaux,demande_branchement
salut je veux résilier mon abonnement pouvez vous me donner la liste complète des documents à fournir on est plusieurs à la maison pourquoi svp j ai besoin d aide,documents_branchement
bonsoir je voulais juste comprendre quelque chose rapidement est ce que vous pouvez m expliquer l eau sort faiblement dans mon quartier à lomé depuis quelques jours svp j ai besoin d aide,zone_couverture
bonjour j aurais besoin d un renseignement s il vous plaît franchement je veux récupérer un justificatif dans ma concession ça me fatigue un peu svp j ai besoin d aide,demande_document
comment remettre l eau avec la tde,info_generale_tde
j ai vraiment besoin d une réponse rapide est ce que vous pouvez m expliquer l eau là vous vendez ça à combien dans mon foyer svp,info_tarif
on m a parlé de la tde mais j aimerais comprnedre concrètement vos missions dans notre quartier ici à tokoin pourquoi pardon pour le dérangement,info_generale_tde
problème de pression avec la société togolaise des eaux où on a souvent des coupures pourquoi merci,signaler_coupure
svp je veux installer un compteur d eau chez moi pouvez vous m aider à faire la demnade sur mon branchement actuel pourquoi,demande_branchement
bonsoir je voulais juste comprendre quelque chose rapidement franchement je dois préparer kwa ocmme dossier dans ma concession ça me fatigue un peu s il vous plîat,documents_branchement
demander un papier officiel,demande_document
on souffre un peu ici j aimerais comprendre franchement uq est ce qu on demande pour un branchement depuis hier soir ça me fatigue un peu,demande_branchement
bnojour j aurais besoin d un renseignemetn s il vous palît est ce que vous pouvez m expliquer je veux passer à l action pour avoir l eau au niveau de l installation d eau svp,demande_branchement
je veu metre labonement a mon nom,demande_abonnement
horaires société togolaise des eaux,horaire_agence
problème de distribution avec faible pression,signaler_basse_pression
documents pr résilitaion de mon abonnement dans mon foyer pour ma maison pourquoi,documents_branchement
salut je voluais me renseigner sur quelque chose est ce que vous pouvez m expliquer je dois préparer quoi pour arrêter le contrat au inveau de mon compteur depuis un omment svp j ai besoin d aide,documents_resiliation
documents nécessaires pour résiliation à la sociéét togolaise des eaux,documents_branchement
honnêtement je suis un peu confus eske que vous pouvze m expliquer franchement je veux anticiper mes dépenses pouvez vous m aider à simuler une factuer d eau depuis hier soir,simulation_facture
modifier les informations de mon abonnement là où je suis actuellement pourquoi merci hein,modification_abonnement
bonjour j aurais besoin d un renseignement s il vous plaît est ce que vous pouvez m exlpiquer svp aidez moi je veux obtenir un document concernant mon abonnement dans ma maison avec ma famille depuis hier,demande_document
ça devient compliqué pour moi en ce moment franchement je souhaite connaître la consommation moyenne d eau par foyer pour ma maison ça me ftaigue un peu pardon pour le dérangement,info_consommation_moyenne
o sale robinet ça dure depuis un bon moment pourquoi svp j ai besoin d aide,signaler_eau_sale
possibilité de branchement dans mon foyer au niveau de mon compteur depuis un moment pourquoi,demande_branchement
s il vous plaît c est assez urgent dans mon cas est ce que vous pouvez m expliquer quels papiers pour reprendre l eau on est environ 4 à utiliser l eau svp,documents_reabonnement
l eau est sale dans la maison que je viens de louer pourquoi svp,signaler_eau_sale
grand j ai un souci avec ça là franchement bonjour je voudrais savoir si je peux avoir un branchement d eau chez moi sur toute l installation dans la maison ça me fatigue un peu s il vous plaît,demande_branchement
faible pression d eau à adidogomé,signaler_basse_pression
quelles sont les pièces justificatives pour un réabonnement au niveau de l installation d eau pourquoi je vous remercie,documents_branchement
réclamation concernant une erreur de facturation,reclamation_facture
zone couverte à adidogomé,zone_couverture
bonjour j aurais besoin d un renseignement s il vous plaît est ce que vous pouvez m expliquer je ne veux pas des informations générales je veux un numéro pour vous appeler chez nous ici là s il vous plaît,contact_service_client
salut je voulais me renseigner sur quelque chose franchement svp pouvez vous m aider à changer le nom du titulaire du compteur dans mon foyer ça me fatigue un peu pardon pour le dérangement,modification_abonnement
vérification de l élgiibilité au branchement d eau potable au niveau de mon compteur depuis un moment pourquoi,demande_branchement
s il vous plaît pouvez vous m aider à comprendre franchement astuce economiser eau ça me fatigue un peu meric d avance,conseil_consommation
j ai vraiment besoin d une réponse rapide est ce que vs pouvez m expliquer le branchement d eau là ça se passe comment dans mon quartier à lomé depuis quelques jours,demande_branchement
tuyau percé,signaler_fuite
grand j ai un souci avec ça là franchement arrêter mon contrat d eau à lomé dans la maison que je vines de louer ça me fatigue un peu merci hein,fallback
chef y a un problème ici chez nous est ce que vous pouvez m expliquer vous ne comprenez pas ma question dans mon quartier à lomé depuis quelques jours je vous remercie,zone_couverture
j aimerais bien avoir des explications claires franchmeent nous sommes une grande famille ici ça me fatigue un peu je compte sur vs,signaler_fuite
quels papiers pour raccorder mon terrain,documents_branchement
je voudrais changer le nom sur le compteur suite à un changement de situation,modification_abonnement
vous facturez l eau comment exactement dans ma concession pourquoi svp j ai besoin d aide,info_tarif
je ne comprends pas trop ce qui se passe chez moi est ce que vous pouvez m expliquer donnez moi la liste des documents administratifs dans un foyer avec plusieurs enfants svp j ai besoin d aide,documents_generaux
fuite d eau signalée à la tde,info_generale_tde
grand j ai un souci avec ça là franchement de quels documents ai je besoin pr faire un branchement chez moi à adidogomé ça me fatigue un peu veuillez m aider s il vous plaît,demande_branchement
je suis vraiment fatigué de cette situation est ce que vous pouvez m expliquer au niveau de mon secetur ici,signaler_basse_pression
on peut demander qeuls papiers chez vous chez moi où la pression est très faible depuis pluiseurs jours pourquoi,documents_generaux
honnêtement je suis un peu confus est ce que vous pouvez m expliquer on fait comment pour réactiver où l aeu ne coule presque pas,documents_reabonnement
réduire consommation o à adidogomé,conseil_consommation
quels papiers il faut déposer pour que l eau revienne chez moi où la pression est très faible depusi plusieurs jours pourquoi merci hein,fallback
pièces à fournir pour raccordement,demande_branchement
est ce que vous pouvez m expliquer comment se réabonner là où je suis actuellement merci hein,fallback
salut je voulais me renseigner sur quelque chose est ce que vous pouvez m expliquer comment faire pour entrer en contact avec vous dans mon quartier à lomé je compte sur vous,zone_couverture
franchement quantité d aeu utilisée par mois chez moi même ici ça me fatigue un peu merci d avance,info_consommation_moyenne
je ne comprends pas trop ce qui se passe chez moi franchement quels papiers fournir à la tde pour réactiver mon abonnement dans ma concession ça me faitgue un peu merci beaucoup,info_generale_tde
je suis un peu perdu par rapport à tout ça est ce que vous pouvez m expliquer horaire travail tde chez moi à adidogomé merci beaucoup,info_generale_tde
on souffre un peu ici j aimerais comprendre est ce que vs puovez m expliquer je veux asvoir quels documenst vs sortez je copmte sur vous,documents_generaux
on souffre un peu ici j aimerais ocmprendre franchement il n y a rien qui sort on est envrion 4 à utiliser l eau ça me fatigue un peu aidez moi svp,signaler_coupure
bonsoir je voulais juste comprendre quelque chose rapidement est ce que vs pouvez m expliquer est ce que ma zone est couverte où on a souvent des coupures merci beaucoup,signaler_coupure
je dois fournir quoi pour arrêter l eau,documents_resiliation
franchement je veux mettre à jour les informatoins liées à mon abonnement d eau par rapport à mon abonnement actuel pourquoi,modification_abonnement
je souhaite signaler une fuite d eau au niveau des robinets chez moi pourquoi je compte sur vous,signaler_fuite
s il vous plaît c est assez urgent dans mon cas franchement comment se déroule la procédure de branchement sur toute l installation dans la maison ça me fatigue un peu merci d avance,demande_branchement
je voudrais changer le nom sur le compteur suite à un changement de situation,modification_abonnement
bonjour j aurais besoin d un renseignement s il vous plaît franchemnet dossier de réactivation ça dure depuis un bon moment ça me fatigue un peu je vous remercie,documents_branchement
chef y a un problème ici chez nous est ce que vous pouvez m expliquer c est comment pour remettre l eau récemment j ai commencé à remarquer ça merci beaucoup,info_reabonnement
l eau sort faiblement chez moi je viens juste de prendre la maison pourquoi s il vous plaît,signaler_basse_pression
bonsoir je veux arrêter mon contrat d eau pouvez vous m aider dans ma nouvelle maison pourquoi je compte sur vs,resiliation
présence de la tde dans mon quartier chez nous dans le quartier pourquoi,info_generale_tde
franchement je ne comprends pas comment ça fonctionne est ce que vous puovez m expliquer l eau a une couleur étrange ça fait plusieurs jours maintenant merci hein,fallback
bonjour svp je souhaite résilier mon abonnement d eau pouvez vous me dire quels documents fournir merci au niveau de mon compteur depuis un moment pourquoi je compte sur vous,documents_branchement
bonsoir je voulais juste comprendre quelque chose rapidement franchement franchement je suis un peu perdu j aimerais comprendre combien coûte réellement l eau chez vous où on a souvent des coupures ça me fatigue un peu svp,info_tarif
s il vous plaît pouvez vous m aider à comprendre franchement bonsoir on n a plus d eau dans notre quartier depuis pluiseurs heures pr ma maison ça me fatigue un peu merci hein,zone_couverture
procéder à la fermeture de mon compteur d eau,resiliation
est ce que vous forunissez de l eau dans ma zone,zone_couverture
information sur la couverture géographique du réseau d eau,zone_couverture
il y a une erreur sur ma facture,reclamation_facture
l eau ne donne pas confiance pourquoi je compte sur vous,signaler_eau_sale
je peux avoir mon papier,demande_document
s il vous plaît opuvez vous m aider à comprendre est ce que vous pouvez m expliquer éligibilité branchement à adidogomé chez moi à adidogomé merci beaucoup,demande_branchement
modifier les informations de mon abonnement à la société togolaise des eaux dans notre quartier ici à tokoin pourquoi svp j ai besoin d aide,modification_abonnement
bonjour excusez moi de vous déranger mais j ai une question franchement où l eau est un peu sale ça me fatigue un peu merci hein,signaler_eau_sale
franchmeent je ne comprends pas comment ça fonctionne est ce que vous pouvez m expliquer demande de résiliation à la société togolaise des eaux merci hein,documents_resiliation
expliquez moi comment l eau est distribuée dans les quartiers,zone_couverture
ça fait plusieurs jours que j ai un problème franchement combien coûte l eau là où je suis actuellement ça me fatigue un peu veuillez m aider s il vous plaît,info_tarif
je ne comprends pas ma facture au niveau de mon compteur pourquoi,info_tarif
est ce que vous pouvez m expliquer je veu comprendre comment avoir leau nous sommes une grande famlile ici merci,info_branchement
je veux qu on arrête mon o dans la maison que je viens de louer pourquoi svp,resiliation
quels justificatifs fournir pr une réactivation de compteur dans mon foyer pourquoi merci beaucoup,demande_document
s il vous plaît c est assez urgent dans mon cas est ce que vous pouvez m expliquer ou se trouve votre agence pour une famille de 5 personnes,contact_service_client
ça deveint compliqué pour moi en ce moment franchement quels sont les tarifs de la tde depuis hier soir ça me fatigue un peu merci hein,info_tarif
salut l eau est coupée chez moi pouvez vous m aider où la pression est très faible pourquoi,signaler_coupure
l eau est faible,signaler_basse_pression
étapes pr réactiver mon abonnement à la société togolaise des eaux dans ma zone de résidence pourquoi,info_branchement
je peux installer un compteur ici dans ma nouvelle maison pourquoi je compte sur vous,demande_branchement
j ai vraimnet besoin d une réponse rapide est ce que vs pouvez m expliquer le débit n est pas normal au niveau de mon compteur merci,signaler_basse_pression
remettre l eau après coupure,signaler_coupure
je veux être responsable de l eau chez moi dans mon quartier à lomé depuis quelques jours pourquoi,zone_couverture
eau non potable,signaler_eau_sale
est ce que vous pouvez m expliquer l eau est faible là au niveau de mon compteur depuis un moment je vous remercie,signaler_basse_pression
est ce que vous pouvez m expliqure leau ne coule plu dans ma maison avec ma famille depuis hier merci,signaler_coupure
franchement je ne comprends pas comment ça fonctionne franchement mettre le compteur à mon nom à adidogomé dans mon quartier à lomé depuis quelques jours ça me fatigue un peu pardon pour le dérangement,zone_couverture
je souhaite mettre fin à mon contrat d eau au niveau de l installation d aeu pourquoi s il vous plaît,resiliation
pas d eau dans mon foyer dans ma maisno avec ma famille depuis hier pourquoi,signaler_coupure
franchement leau est bizarre récemment j ai commencé à remarquer ça ça me fatigue un peu je vous remercie,signaler_eau_sale
de quels documents ai je besoin pour faire un branchement,demande_branchement
gerer eau maison,conseil_consommation
chef y a un problème ici chez nous franchement documents nécessaires pour un branchement à la société togolaise des eaux au niveau de mon sceteur ici ça me fatigue un peu merci d avance,demande_branchement
changer nom compteur eau,modification_abonnement
honnêtement je suis un peu confus franchement problème de canalisation avec fuite d eau au niveau des robinets chez moi ça me fatigue un peu je vous remercie,signaler_fuite
quels papiers pour reprendre l eau dans mon foyer,documents_reabonnement
je veux un branchement d eau chez moi à adidogomé depuis quelques jours déjà pourquoi svp j ai besoin d aide,demande_branchement
quelles sont les étapes pour une remise en service de l eau dans ma nouvelle masion pourquoi veuillez m aider s il vous plaît,info_branchement
modifier mon abonnement,modification_abonnement
comment remettre leau apres coupur pr une famille de 5 personnes pourquoi svp j ai besoin d aide,info_reabonnement
franchement l eau ne vient pas récemment j ai commencé à remarquer ça ça me fatigue un peu svp j ai besoin d aide,signaler_coupure
ça devient compliqué pr moi en ce moment franchement expliquez moi les frais sur ma consommation d eau chez moi où la pression est très faible depuis plusieurs jours ça me fatigue un peu merci hein,fallback
je veux prendre un papier chez vous,demande_document
je veu comprendre vos service,info_generale_tde
je peux faire kwa pour l eau,conseil_consommation
c est important pr moi d avoir une solution est ce que vous pouvez m expliquer rpoblème sur ma facture avec la société togolaise des eaux sur toute l installation dans la miason meric,info_tarif
je voudrais me déplacer dans votre agence pour un renseignemnet pouvez vous me dire l adrsese pourquoi merci,contact_service_client
on fait comment pour réactiver au niveau de mon secteur ici pourquoi aidez moi svp,documents_reabonnement
y a pas d eau chez moi là récemment j ai commencé à remarquer ça pourquoi emrci beaucoup,signaler_coupure
je veux evnir à votre bureau ça fait plusieurs jorus maintenant pourquoi veuillez m aiedr s il vous plaît,contact_service_client
s il vous plaît c est assez urgent dans mon cas est ce que vous pouvez m expliquer svp aidez moi je veux entamer une demande de branchement pour ma maison dans mon quarteir merci hein,demande_branchement
je ne comprends pas trop ce qui se passe chez moi est ce que vous pouvez m expliquer document pour branchement deau aidez moi svp,demande_branchement
je suis rvaiment aftigué de cette situation franchement conseils pour une gestion efficace de l eau depuis hier soir ça me fatigue un peu je compte sur vous,conseil_consommation
,demande_document
aidez moi je veux prévoir combien je vais payer chez moi même ici pourquoi svp j ai besoin d aide,simulation_facture
document pour reisliation deau,demande_document
est ce que vous pouvez m expliquer quels documents sont disponibles pour les clients à lomé au niveau de mon secteur ici merci,documents_branchement
je dois préparer quoi pour arrêter le contrat,documents_resiliation
je fais comment pour remettre l eau par rapport à mon abonnement actuel pourquoi merci,info_reabonnement
s il vous plaît pouvez vous m aider à comprendre est ce que vous pouvez m expliquer je veux entamer les démarches pr un raccordement depuis quelques ojurs déjà s il vous plaît,demande_branchement
honnêtement je suis un peu confus franchement c est inutile comme réponse on est plusieurs à la maison ça me fatigue un peu s il vous plaît,fallback
simulation afcture deau svp,simulation_facture
franchement ça commence à m inquiéter est ce que vous pouevz m expliquer combien je vai payer pour leau depuis que je suis rentré à la maison merci beaucoup,simulation_facture
je veu savoir le prix de leau pourquoi,info_tarif
on souffre un peu ici j aimearis comprendre franchement je veux résilier mon abonnement chez moi à adidogomé depuis ce matin ça me fatigue un peu pardon pour le dérangement,resiliation
facture anormale au niveua de mon compteur depuis un momnet pourquoi merci beaucoup,info_tarif
j aimerais bien avoir des explications claires franchement consommation d eau dans mon quartier depuis ce matin ça me fatigue un peu merci beaucoup,zone_couverture
types de documents disponibles chez nous dans le quartier pourquoi,documents_branchement
franchement absence totale d eau au niveau de l installation d eau ça me fatigue un peu,signaler_coupure
franchement ça commence à m inquiéter est ce que vous pouvez m expliquer combien o famille par rapport à mon abonnement actuel merci d avance,info_consommation_moyenne
franchement hein dans la zone où je viens d emménager ça me fatigue un peu merci beaucoup,zone_couverture
gestion consommation eau tde,info_generale_tde
combien d eau consomme une famille dans ma zone de résidence pourquoi s il vous plaît,zone_couverture
