text,intent
Ça devient compliqué pour moi en ce moment je voulais savior modifier les informations de mon abonnement à la soicété togolaise des eaux parce que dans mon foyer et ça devient compliqué pr moi s’il vous plaît,modification_abonnement
consommation moyenne d’eau par personne,info_consommation_moyenne
je souhaite signaler une fuite d’eau dans mon quartier depuis ce matin,signaler_fuite
franchement je veux savoir l’état de mon branchement dans mon quartier sur toute l’installation dans la maison ça me fatigue un peu,suivi_demande_branchement
Je suis nouveau dans la zone et j’ai quelques questions je voulais savoir l’eau là ça peut me coûter combien par mois parce que depuis ce matin et ça devient compliqué pour moi merci,simulation_facture
demande de vérification de faisabilité de raccordement,eligibilite_branchement
"Bonjour, j’aurais besoin d’un renseignement s’il vous plaît je voulais savoir quels justificatifs fournir pour une réactivation de compteur parce que depuis ce matin et ça edvient compliqué pour moi",documents_reabonnement
il n’y a plus d’eau dans mon quartier chez moi où la perssion est très faible depuis plusieurs jours pourquoi ? aidez-moi svp,signaler_coupure
Depuis hier j’ai un souci chez moi est-ce que vous pouvez m'expliquer je suis perdu chez moi à Adidogomé depuis ce matin merci d’avance,fallback
il y a un problème avec l’eau dans ma concession pourquoi ?,signaler_eau_sale
"Chef, y a un problème ici chez nous franchmeent information sur les heures de fonctionnement des bureaux sur toute l’installation dans la maison ça me fatigue un peu svp",horaire_agence
Depuis hier j’ai un souci chez moi est-ce que vous pouvez m'expliquer bonjour l’eau qui sort de mon robinet est sale pouvez-vous vérifier dans mon quartier à Lomé et aussi je voudrais savoir comment faire un branchement d’eau,signaler_eau_sale
svp pouvez-vous me donner des informations sur l’état d’avancement de mon dossier de raccordement,suivi_demande_branchement
svp je ne comrpends pas comment vous calculez les tarifs de l’eau chez moi pouvez-vous m’expilquer clairement et aussi gerer eau maison,info_tarif
J’ai vraiment besoin d’une réponse raipde franchement je souhaite prévoir ma consommation d’eau et savoir combien cela peut me coûter environ on est environ 4 à utiliser l’eau ça me fatigue un peu je compte sur vous,simulation_facture
"On souffre un peu ici, j’aimerais comprendre est-ce que vous pouvez m'expliquer ma zone est-elle couverte là où je suis actuellement",zone_couverture
C’est important pour moi d’avoir une solution franchement combien je peut payer environ dans ma maison avec ma famille depuis hier ça me fatigue un peu s’il vous palît,simulation_facture
bonsoir comment je peux contacter un agent pour expliquer mon problème,contact_service_client
S’il vous plaît c’est assez urgetn dans mon cas est-ce que vous pouvez m'explqiuer expliquez moi les prix là j’ai pas ocmpris je suis nouveau dans cette zone merci hein et aussi on peut prendre quels documents chez vous,info_tarif
"S’il vous plaît, pouvez-vous m’aider à comprendre franchement absence d’eau dans mon quartier dans la zone où j’habite actuellement ça me fatigue un peu je vous remercie",signaler_coupure
"Bonsoir, je vous contacte parce que j’ai une préoccupation je voulais savoir je veux connecter ma maison à l’eau parce que dans mon quartier à Lomé et ça devient compliqué pour moi je vous remercie",demande_branchement
Franchmeent ça commence à m’inquiéter je voulais savoir ça n’a rien à voir parce que depuis ce matin et ça devient compliqué pour moi svp,fallback
C’est important pour moi d’avoir une solution franchement comment se passe le branchement à la tde pour ma maison ça me fatigue un peu pardon pour le dérangement,info_branchement
"Chef, y a un problème ici chez nous franchement jours de travail de la société togolaise des eaux dans ma zone de résidence ça me fatigue un peu s’il vous plaît",horaire_agence
je veux changer mon abonnement,modification_abonnement
Je suis un peu perdu par rapport à tout ça eske que vous pouvez m'expliquer bonjuor svp l’eau coule très lentement chez moi pouvez-vous vérifier merci dans la zone où j’habite actuellement merci hein,signaler_basse_pression
est-ce que vous pouvez m'expliquer mon logement est-il éligible au réseau d’eau dans ma maison avec ma famille depuis hier pardon pr le dérangement,eligibilite_branchement
franchement je suis un peu perdu je veux savoir combien prévoir pour l’eau chaque mois dans mon foyer et aussi quelles sont les étapes pour raccorder une maison à l’eau,simulation_facture
bjr je voudrais connaître la liste complète des documents à fournir pour faire une demande de branchement d’eau et aussi ma facture est trop élevée,documents_branchement
salut je veux juste savoir combien je dois prévoir pour l’eau chaque mois dans un foyer normal et aussi je veux comprendre comment on obtient l’eau à domicile,info_tarif
on donne kwa pour arrêter l’eau,documents_resiliation
la moyenne d’eau c’est combien dans notre quatrier ici à Tokoin pourquoi ? s’il vous plaît,info_consommation_moyenne
je veux botenir un document à la tde où la pression est très faible pourquoi ?,demande_document
Je suis vraiment fatigué de cette situation franchement je veux un contact tde depuis ce matin ça me fatigue un peu je vs remercie,contact_service_client
Je viens d’emménager et je ne comprends pas necore tout franchement zones desservies par la société togolaise des eaux ça me fatigue un peu,zone_couverture
je veux récupérer un justifiactif,demande_document
je vuodrais savoir si mon terrain peut être raccordé au réseau d’eau nous sommes une grande famille ici pourquoi ? je vous remercie,eligibilite_branchement
"Grand, j’ai un souci avec ça là je voulais savoir procédure de raccordement parce que je reviens au pays récemment et ça devient compliqué pr moi vueillez m’aider s’il vous plaît et aussi svp aidez moi je veux savoir quels documents je dois fournir pr avoir l’eau chez moi",info_branchement
je voudrais savoir où en est ma demande de branchement,suivi_demande_branchement
je voudrais savoir les jours et heures d’ouverture de la tde dans la maison que je viens de louer pourquoi ?,horaire_agence
"Bonjour, j’aurais besoin d’un renseignement s’il vous plaît je voulais savoir bonnes pratiques pour une consommation d’eau responsable parce que sur toute l’installation dans la miason et ça deivent compliqué pour moi svp j’ai besoin d’aide et aussi comment avoir ce document",conseil_consommation
on ocnsomme combien chez nous au niveau de mon compteur depuis un moment pourquoi ? merci,info_consommation_moyenne
Honnêtement je suis un peu confus franchement j’ai pas compris hein depuis quelques jours déjà ça me fatigue un peu merci d’avance,fallback
les frais d’eau sont calculés comment sur toute l’installation dans la maison pourquoi ?,info_tarif
S’il vous plaît c’est assez urgent dans mon cas est-ce que vous pouvez m'expliquer absence d’eau dans mon quartier,signaler_coupure
modifier les informations de mon abonnement et aussi bonjour svp j’ai fait une demande de branchement il y a quelques jours et je voudrais savoir où en est mon dossier merci,modification_abonnement
C’est important pour moi d’avoir une solution est-ce que vs pouvez m'expliquer je veu comprendre vos service au niveau des robinets chez moi,info_generale_tde
franchement l’eau ne sort pas bien au niveau des robinets chez moi ça me fatigue un peu svp j’ai besoin d’aide,signaler_basse_pression
Je vous écris pour avoir des informations précises est-ce que vous pouvez m'expliquer svp expliquez moi un peu la tde parce que je comprends pas trop vos services dans la maison que je viens de louer merci beaucoup et aussi simulation de consommation o,info_generale_tde
je veu savoir combien sa va me couté sur toute l’installation dans la maison pourquoi ? veuillez m’aider s’il vous plaît et aussi eligibilite branchement eau,simulation_facture
franchement salut je veux savoir quand je peux passer à votre agence dans ma nouvelle maison ça me fatigue un peu aidez-moi svp,horaire_agence
reduire consomation o,conseil_consommation
"Svp, j’ai un petit souci et je ne sais pas quoi faire franchement comment consommer moins d’eau ça me fatigue un peu svp j’ai besoin d’aide",conseil_consommation
je veu un document,demande_document
"Bonjour, j’aurais besoin d’un renseignement s’il vous plaît est-ce que vous pouvez m'expliquer bonjour je voudrais savoir si je peux avoir un branchement d’eau chez moi on est plusieurs à la maison aidez-moi svp",eligibilite_branchement
quoi,fallback
ma maison est-elle éligible dans mon quartier chez moi même ici puorquoi ? merci d’avance,eligibilite_branchement
"On souffre un peu ici, j’aimerais comprendre est-ce que vous pouvez m'expliquer je veux comprendre la tde au niveau de mon secteur ici je compet sur vous et aussi document pour resiliation deau",info_generale_tde
je veux comprendre la porcédure pr une maison dans notre quartier ici à Tokoin pourquoi ? merci beaucoup,info_branchement
,demande_branchement
eligibilite branchement eau dans notre quartier ici à Tokoin pourquoi ?,eligibilite_branchement
Je ne comprends pas trop ce qui se passe chez moi est-ce que vous pouvez m'expliquer je suis prêt à fiare la demande de branchement chez nous ici là merci,demande_branchement
liste des document pour resiliation,documents_resiliation
il n’y a rien qui sort,signaler_coupure
leau fuit partout et aussi bonsoir est-ce que ma maison est éligible à un branchement d’eau,signaler_fuite
franchement c’est pas ça que je cherche on est evniron 4 à utiliser l’eau ça me fatigue un peu svp,fallback
je veu un justificatif,demande_document
C’est important pour moi d’avoir une solutino est-ce que vous pouvez m'expliquer comment raccorder une maison à lomé au réseau d’eau au niveau de mon secteur ici merci beaucoup,info_branchement
je veux qu’on arrête mon eau dans la zone où j’habite actuellement pourquoi ? et aussi l’eau coule partout à cause d’une fuite,resiliation
"Svp, j’ai un petit souci et je ne sais pas quoi faire je ovulais savoir je veux des informations sur vorte société parce que chez nous ici là et ça devient compliqué pour moi aidez-moi svp",info_generale_tde
Je viens d’emménager et je ne comprends pas encore tout eske que vous pouvez m'expliquer je souhaite déposer une demande de branchement dans notre quartier ici à Tokoin je compte sur vous,demande_branchement
franchement ça fuit beaucoup et l’eau se perd inutilement au niveau de mon compteur pourquoi ? veuillez ma’ider s’il vous plaît,signaler_fuite
Je viens d’emménager et je ne comprends pas encore tout franchement moyenne consommtaion eau chez moi où la pression est très faible depuis plusieurs jours ça me fatigue un peu,info_consommation_moyenne
"Chef, y a un problème ici chez nous est-ce que vous pouvez m'expliquer bonjour svp je viens de fniir ma maison et je souhaite faire une demande de branchement d’eau pour pouvoir avoir l’eau chez moi merci depuis quelques jours déjà",demande_branchement
vous travaillez jusqu’à quelle heure,horaire_agence
bonjour je voudrais savoir c'est kwa exactement la tde et quel est votre rôle dans le pays pour une famille de 5 personnes pourquoi ? et aussi expliquez moi les frais sur ma consommation d’eau,info_generale_tde
Ça fait plusieurs jours que j’ai un problème franchement expliker moi les etapes de branchement je suis nouveau dans cette zone ça me fatigue un peu et aussi je voudrais saovir où en est ma demande de branchement,info_branchement
liste compltèe des documents à fournir pour un branchement ’deau,documents_branchement
"Grand, j’ai un souci avec ça là franchement vous pouvez amener l’eau chez moi ça dure depuis un bon moment ça me fatigue un peu merci hein et aussi je souhaite contester ma facture d’eau",eligibilite_branchement
Franchement je ne comprends pas comment ça ofnctionne je voulais savoir franchement je suis un peu perdu pouvez-vous m’expliquer comment fonctionne le branchement d’eau parce que dans ma zone de résidence et ça devient compliqué pour moi merci hein,info_branchement
"Grand, j’ai un souci avec ça là eske que vous pouvez m'expliquer possibilité de raccordement à la société togolaise des eaux dans ma nouvelle maison svp j’ai besoin d’aied et aussi je souhaite avoir des informations complètes sur le processus de raccordement à l’eau",eligibilite_branchement
"Bonjour, j’aurais besoin d’un renseignement s’il vous plaît je voulais savoir comment raccorder une maison à lomé au réseau d’eau parce que dans mon coin ici et ça deveint compliqué pour moi merci hein",info_branchement
"Svp, j’ai un petit souci et je ne sais pas quoi faire est-ce que vs pouvez m'expliquer bonjour svp je viens de finir ma maison et je sohuaite faire une deamnde de branchement d’eau pour pouvoir avoir l’eau chez moi emrci au niveau de mon secteur ici je compte sur vous",demande_branchement
je veu un branchement deau au niveau de mon secteur ici pourquoi ? merci,demande_branchement
les frais d’eau sont calculés comment,info_tarif
Depuis hier j’ai un osuci chez moi est-ce que vous pouvez m'expliquer je veux comprnedre la tde dans mon quartier à Lomé depuis quelques jours aidez-moi svp,info_generale_tde
J’aimerais bien avoir des explications claires est-ce que vous pouvez m'expliquer je ne comprends pas les montants qu’on me demande de payer pour ma maison merci hein,info_tarif
je veux mettre à jour mon abonnement nous sommes une grande famille ici pourquoi ? merci,modification_abonnement
"Chef, y a un problème ici chez nous je voulais savoir service client dans mon quartier parce que ça fait plusieurs jours maintenant et ça devient compliqué pour moi",contact_service_client
"S’il vs plaît, pouvez-vous m’aider à comprendre je voulais savoir ma factuer est trop chère là parce que depuis quelques jours déjà et ça devient compliqué pour moi svp",reclamation_facture
Franchement ça commence à m’inquiéter franchement je ne veux plus de l’eau là chez moi chez nous dans le quartier ça me fatigue un peu merci d’avance,resiliation
Ça fait plusieurs jours que j’ai un problème est-ce que vous pouvez m'expliquer quels documents pour résilier mon abonnement à adidogomé dans ma nouvelle maison s’il vous plaît,documents_resiliation
l’eau là ça peut me coûter combien par mois où l’eau ne coule presque pas pourquoi ? pardon pr le dérangement et aussi,simulation_facture
"Bonjour, excusez-moi de vs déranger mais j’ai une question je voulais savoir expliquez moi votre rôle en tant que société togolaise des eaux parce que chez moi à Adidogomé et ça devient compliqéu pour moi merci",info_generale_tde
"Chef, y a un problème ici chez nous je voulais savoir franchement je cherche des astuces pour réduire ma consommation d’eau parce que on est plusieurs à la maison et ça devient compliqué pour moi s’il vous plaît",conseil_consommation
Franchement ça commence à m’inquiéter je ovulais savoir eau sale chez moi aprce que pour une famille de 5 personnes et ça devient compliqué pour moi pardon pour le dérangement et aussi avior l’eau à domicile,signaler_eau_sale
"S’il vous plaît, pouvez-vous m’aider à comprendre je voulais savoir horaires agence tde parce que dans ma concession et ça devient compliqué pour moi pardon pour le dérangement et aussi ça coule dans la rue",horaire_agence
"Bonjour, excusez-moi de vous déranger mais j’ai une question franchement quand ouvrir bureau tde dans mon quartier à Lomé ça me fatigue un peu pardon pour le dérangement et aussi l’eau coule lentement",horaire_agence
"Chef, y a un probèlme ici chez nous je voulais savoir salut je ne veux plus de mon abonnement d’eau merci de le résilier parce que depuis hier soir et ça devient compliqué pr moi svp j’ai besoin d’aide",resiliation
modifier mon abonnement dans mon quartier,modification_abonnement
ma maison este-lle éliigble dans mon quartier,eligibilite_branchement
franchement mettre compteur à mon nom ça me fatigue un peu aidez-moi svp,modification_abonnement
quels justificatifs fournir pour mettre fin à un abonnement et aussi je souhaite transférer l’abonnement à mon nom car j’ai repris la maison,documents_resiliation
contact tde numero et aussi changez le nom sur le compteur pour moi,contact_service_client
est-ce que vous pouvez m'expliquer je peux vous appeler comment au niveau de mon compteur,contact_service_client
on utilise combien d’eau au niveau de mon compteur pourquoi ? et aussi je voudrais savoir pourquoi l’eau est de mauvaise qualité chez moi,info_consommation_moyenne
modifier mon abonnement à la tde et aussi heures d’ouverture tde,modification_abonnement
"Svp, j’ai un petit souci et je ne sais pas kwa faire est-ce que vous pouvez m'expliquer svp aidez moi je veux entamer une demande de branchement pour ma maison dans mon quartier au niveua de l’installation d’eau et aussi comment joindre le support client",demande_branchement
Je vs écris pour avoir des informations précises est-ce que vous pouvez m'expliquer mon dossier là ça a avancé ou bien depuis hier soir aidez-moi svp,suivi_demande_branchement
Je suis un peu perdu par rapport à tout ça franchement est-ce qu’on peut installer l’eau ici où l’eau est un peu sale ça me fatigue un peu svp j’ai besoin d’aide,eligibilite_branchement
je voulais saovir horaires agence proche de moi parce que dans notre quartier ici à Tokoin et ça devient compliqué pour moi s’il vous plaît et aussi comment remettre l’eau avec la tde,horaire_agence
J’aimerais bien avoir des epxlications claires je voulais savoir franchement ça devient urgent pour moi je veux faire le nécessaire pour avoir l’eau à domicile parce que dans mon quartier à Lomé et ça devient compliqué pour moi,demande_branchement
Ça fait plusieurs jours que j’ai un problème franchement signalement d’une eau impropre à la consommation depuis que je suis rentré à la maison ça me fatigue un peu veulilez m’aider s’il vous plaît et aussi expliquez moi comment obtenir l’eau,signaler_eau_sale
"Grand, j’ai un souci avec ça là est-ce que vous opuvez m'expliquer heures d’ouverture de la tde on est environ 4 à utiliser l’eau merci",horaire_agence
S’il vous plaît c’est assez urgent dans mon cas est-ce que vous pouvez m'expliquer comment raccorder une maison à lomé au réseau d’eau au niveau de mon compteur depuis un moment et aussi comment reabonner deau,info_branchement
Je ne comprends pas trop ce qui se passe chez moi franchement le utyau est cassé et l’eau sort dans la zone où je viens d’emménager ça me fatigue un peu,signaler_fuite
coupure d’eau à la tde,signaler_coupure
je veux récupérer un papier lié à mon abonnement chez moi sur mon branchement actuel pourquoi ? veuillez m’adier s’il vous plaît,demande_document
Je ne comprends pas trop ce qui se passe chez moi je voulais savoir ma facture est trop chère parce que dans mon quartier à Lomé et ça devient compliqué pour moi s’il vous plaît,reclamation_facture
le débit n’est pas normal au niveau de mon secteur ici pourquoi ? s’il vous plaît,signaler_basse_pression
Franchement ça commence à m’inquiéter est-ce que vous pouvez m'expliquer je veux faire le nécessaire pour avoir l’eau dans la maison que je viens de louer s’il vous plaît,demande_branchement
bonjour l’eau qui sort de mon robinet est sale pouvez-vous vérifier,signaler_eau_sale
salut je veux juste savoir à quel niveau se trouve ma demande de branchement actuellement,suivi_demande_branchement
je veux brancher l’eau chez moi,demande_branchement
c’est possible d’avoir l’eau récemment j’ai commencé à remarquer ça pourquoi ? je compte sur vs,eligibilite_branchement
Je ne comprends pas trop ce qui se passe chez moi je voulais savoir il y a une fuite d’eau parce que où la pression est très faible et ça devient compliqué pour moi merci beaucoup,signaler_fuite
Franchement je ne comprends pas comment ça fonctionne je voulais savoir je souhaite procéder à une modification de mon abonnement parce que où l’eau est un peu sale et ça devient compliqué pour moi,modification_abonnement
C’est important pour moi d’avoir une solution est-ce que vous pouvez m'expliquer je veu un branchement deau pour mon habitation principale je compte sur vous et aussi svp pouvez-vous me donner la liste complète des documents disponibles à la société togolaise des eaux,demande_branchement
je peux pasesr quadn chez moi à Adidogomé pourquoi ? merci hein,horaire_agence
"S’il vous plaît, pouvez-vous m’aider à comprendre franchement franchement je veux tout préparer à l’avance dites-moi quels papiers sont demandés pour un branchement ça me fatigue un peu et aussi estimer ma facture d’eau",documents_branchement
C’est important pour moi d’avoir une solution je voulais savoir parec que au niveau de mon compteur et ça devient compliqué pour moi je copmte sur vous,info_tarif
je souhatie signaler une coupure d’eau et aussi svp pouvez-vous m’expliquer les étapes pour réactiver mon abonnement d’eau,signaler_coupure
Ça fait plusieurs jours que j’ai un probèlme je voulais savoir est-ce que vs avez commencé ma demande parce que on est plusieurs à la maison et ça devient compliqué pour moi je compte sur vous,suivi_demande_branchement
Je suis nouveau dans la zone et j’ai quelques questions franchement pour ma masion ça me fatigue un peu pardon pour le dérangement,conseil_consommation
expliquez moi comment l’eau arrive chez les gens pourquoi ? merci,info_branchement
ocmment ça,fallback
"Grand, j’ai un souci avec ça là je voulais savoir service client dans mon quartier parce que chez moi avec ma famille et ça devient compliqué pour moi merci d’avance",contact_service_client
coupure d’eau à lomé,signaler_coupure
J’aimerais bien avori des explications claires eske que vous pouvez m'expliquer numéro de téléphone tde je reviens au pays récemment je vous remercie,contact_service_client
conditions de réabonnement où l’eau ne coule presque pas pourquio ? je cmopte sur vous,documents_reabonnement
Je suis nouveau dans la zone et j’ai quelques questions franchement svp il y a de l’eau mais la pression est vraiment trop faible pour une utilisation normale au niveau des robinets chez moi ça me fatigue un peu,signaler_basse_pression
je n’ai pas compris et aussi,fallback
salut je ne veux plus de mon abonnement d’eau merci de le réislier dans ma maison avec ma famille depuis hier pourquoi ? je compte sur vous,resiliation
je dois amener quoi comme documents pour avoir l’eau,documents_branchement
J’aimerais bien avoir des explications claires eske que vous pouvez m'expliquer l’eau est complètement coupée où on a souvent des coupures merci beaucoup,signaler_coupure
Je suis un peu perdu par rapport à tout ça je voulais savoir c pa clair parce que dans mon foyer et ça devient compliqué pr moi merci d’avance,fallback
franchement ça devient urgent pour moi je veux faire le nécessaire pour avoir l’eau à domicile récemment j’ai commencé à remarquer ça pourquoi ? merci hein et aussi l’eau ne sort pas du tout,demande_branchement
je veux connaitre vos activités principales pourquoi ? s’il vous plîat,info_generale_tde
"Grand, j’ai un souci avec ça là je voulais savoir franchement mon eau a été coupée et je veux savoir comment faire pour la remettre parce que au niveau de l’installation d’eau et ça devient compliqué pour moi svp j’ai besoin d’aide et aussi",info_reabonnement
"S’il vous plaît, pouvez-vous ma’ider à comprendre franchement franchement je veux savoir si on peut avoir de l’eau dans mon quartier où on a souvent des coupures ça me fatigue un peu aidez-moi svp",zone_couverture
"Bonjour, j’aurais besoin d’un renseignement s’il vous plaît je voulais savoir on demande quoi pour réactiver l’eau parce que où l’eau est un peu sale et ça devient compliqué pour moi merci beaucoup et aussi quartiers desservis à lomé",documents_reabonnement
S’il vous plaît c’est assez urgent dans mon cas franchement chez nous dans le quartier ça me fatigue un peu merci hein,simulation_facture
"Salut, je voulais me renseigner sur quelque chose je voulais savoir parce que dans la maison que je viens de louer et ça devient compliqué pr moi svp",fallback
S’il vous plaît c’est assez urgent dans mon cas je voulais savoir changer les informations de mon compteur dans mon foyer parce que ça dure depuis un bon moment et ça devient compliqué pour moi svp j’ai besoin d’aide,modification_abonnement
expliquez moi les tarifs appliqués par la société togolaise des eaux,info_tarif
"Grand, j’ai un souci avec ça là est-ce que vs pouvez m'expliquer je ne saisis pas votre réponse chez moi même ici merci d’avance",fallback
bonjour l’eau qui sort de mon robinet est sale pouvez-vous vérifier,signaler_eau_sale
eske que vous pouvez m'expliquer ça fuit fort dans la rue je suis nouveau dans cette zone svp j’ai besoin d’aide,signaler_fuite
"Grand, j’ai un souci avec ça là franchement l’eau est sale chez moi ça dure depuis un bon moment ça me fatigue un peu pardon pour le dérangement et aussi c’est quels papiers qu’il faut pour le branchement",signaler_eau_sale
J’aimerais bien avoir des explications claires je voulais savoir c quoi la socieet des eau au togo parce que et ça devient compliqué pour moi,info_generale_tde
une faimlle consomme combien d’eau en moyenne sur mon branchement actuel pourquoi ?,info_consommation_moyenne
Je viens d’emménager et je ne comprends pas encore tout franchement svp pouvez-vous me donner des satuces pour économisre l’eau dans mon foyer on est plusieurs à la maison ça me fatigue un peu,conseil_consommation
est-ce que vs pouvez m'expilquer la moyenne d’aeu c’est combien chez moi même ici svp et aussi bonjour je voudrais savoir si je peux avoir un branchement d’eau chez moi,info_consommation_moyenne
J’aimerais bien avoir des explications cliares est-ce que vous opuvez m'expliquer je ne veu plus de leau où l’eau ne coule presque pas svp et aussi svp aidez moi je veux comprendre toute la procédure pour avoir l’eau à domicile,resiliation
,suivi_demande_branchement
Ça fait plusieurs jours que j’ai un problème eske que vous pouvez m'expliquer quartiers desservis à lomé dans mon coin ici s’il vs lpaît,zone_couverture
"S’il vs plaît, pouvez-vous m’aider à comprendre est-ce que vous pouvez m'expliquer je veux un contact pr mon habitation principale et aussi comment remettre l’eau avec la tde",contact_service_client
eske que vous pouvez m'expliuqer vos prix d’eau là c’ets comment dans la zone où j’habite actuellement,info_tarif
documents nécessaires pour avoir l’eau depuis ce matin pourquoi ?,documents_branchement
Je ne comprends pas trop ce qui se passe chez moi est-ce que vous pouvez m'expliquer là où je suis actuellement je compte sur vs et uassi combien je vais payer pour une famille de 5 personnes,contact_service_client
je veux faire une modification chez moi avec ma famille pourquoi ? s’il vous plaît et aussi vous faites quoi exactement à la tde,modification_abonnement
"Grand, j’ai un souci avec ça là je voulais savoir je dois préparer quoi comme dossier parce que depusi hier soir et ça devient compliqué pour moi merci et aussi absence d’eau dans ma zone",documents_branchement
S’il vous plaît c’est assez urgent dans mon cas je voulais savoir on demande quoi pour résilier parce que ça fait plusieurs jours maintenant et ça devient compliqué pour moi,documents_resiliation
svp pouvez-vous m’aider à changer le nom du ttiulaire du compteur et aussi bonjour je voudrais savoir c'est quoi exactement la tde et quel est votre rôle dans le pays,modification_abonnement
franchement franchement je veux arrêter mon abonnement ça ne m’intéresse plus chez nous dans le quartier ça me fatigue un peu svp j’ai besoin d’aide,resiliation
Depuis hier j’ai un souci chez moi est-ce que vous pouvez m'expliquer modifier les informations de mon abonnement à la société togolaise des eaux dans mon quartier à Lomé depuis quelques jours merci d’avance,modification_abonnement
reduire consomation eau et aussi est-ce que ça marche ici,conseil_consommation
C’est important pour moi d’avoir une solution franchement fuite d’eau chez moi au niveau des robinets chez moi ça me fatigue un peu,signaler_fuite
il y a une fuite chez nous dans un foyer avec plusieurs enfants pourquoi ? pardon pour le déarngement,signaler_fuite
"On souffre un peu ici, j’aimerais comprendre je voulais savoir svp pouvez-vous m’expliquer en détail la procédure pour obtenir un branchement d’eau potable parce que pour mon habitation principale et ça devient compliqué pour moi merci hein et aussi je veux récupérer un justificatif",info_branchement
Je suis un peu perdu par rapport à tout ça franchement expliquez moi le service d’eau au togo pr une famille de 5 persnones ça me fatigue un peu svp,info_generale_tde
"On souffre un peu ici, j’aimerais comprendre je voulais savoir procédure de réabonnement parce que on est plusieurs à la maison et ça devient compliqué pr moi je vous remercie",info_reabonnement
je voudrais préparer mon dossier de résiliation pouvez-vous me donner la liste des pièces dans mon coin ici pourquoi ? merci d’avance,documents_resiliation
pour remettre l’eau là on demande quels papiers au niveau de l’installation d’eau pourquoi ? svp et aussi,documents_reabonnement
tuyau percer eau,signaler_fuite
Je ne comprends pas trop ce qui se passe chez moi je voulais savoir je veux comprendre vos services parce que pour mon habitation principale et ça devient compliqué pour moi je vs remercie,info_generale_tde
contact tde numero au niveau de mon secteur ici pourquoi ? merci hein et aussi expliquez moi la procédure de raccordement à la société togolaise des eaux,contact_service_client
c’est quoi la consommation normale de’au et aussi bjr svp je souhaite résilier mon abonnement d’eau pouvez-vous me dire quels documents fournir merci,info_consommation_moyenne
"Bonsoir, je vous contacte parce que j’ai une préoccupation franchement je veux changer le nom sur le compteur au niveau de mon compteur depuis un moment ça me fatigue un peu merci beaucoup",modification_abonnement
J’ai vraiment besoin d’une réponse rapide je voulais savoir je veu savoir le prix de leau parce que et ça devient compliqué pour moi je compte sur vous,info_tarif
je veux comprendre la procédure pour une masion dans mon quartier à Lomé pourquoi ? merci beaucoup et aussi c koi les tarif de leau,info_branchement
Je viens d’emménager et je ne comprends pas encore tout franchement ça m’aide pas du tout chez moi à Adidogomé depuis ce matin ça me fatigue un peu merci et aussi franchement je veux savoir si je peux avoir l’eau ici avant de farie une demande,fallback
Franchement ça commence à m’inquitéer est-ce que vous pouvez m'expliquer pas d’eau dans mon foyer dans mon foyer veuillez m’aider s’il vous plaît,signaler_coupure
Je reviens au pays et j’essaie de comprendre le système franchement ma localité est-elle incluse dans la zone de distribution où on a souvent des coupures ça me fatigue un peu je vous remercie et aussi je veux récupérer ça,zone_couverture
"Svp, j’ai un petit souci et je ne sais pas kwa faire franchement mettre ça à mon nom dans ma zone de résidence ça me fatigue un peu je vous remercie et aussi liste des pièces demandées par la société togolaise des eaux pour résilier un abonnement",modification_abonnement
le débit d’eau est faible chez moi depuis hier soir pourquoi ? merci,signaler_basse_pression
Je reviens au pays et j’essaie de comprendre le système franchement consommer moins d’eau dans mon foyer pour mon habitation principale ça me fatigue un peu merci beaucoup,conseil_consommation
Je viens d’emménager et je ne comprends pas encore tout franchement il y a un problème avec l’eau je viens juste de prendre la maison ça me fatigue un peu merci,signaler_eau_sale
on peut etsimer ça à combien chez vous,simulation_facture
comment gérer l’eau depuis quelques jours déjà pourquoi ? pardon pour le dérangement,conseil_consommation
Franchement ça commence à m’inquiéter je voulais savoir ma facture est trop chère là parce que nous sommes une grande famille ici et ça devient compliqué pour moi merci beaucoup,reclamation_facture
Je suis un peu perdu par rapport à tout ça franchement documents accessibles pour mon foyer au niveau de mon compteur ça me fatigue un peu merci beaucoup,documents_generaux
présentez moi la socéité d’eau,info_generale_tde
je voudrais savoir si mon terrain peut être raccordé au réseau d’eau au niveau de l’installation d’eau pourquoi ? je vous remercie,eligibilite_branchement
je dois fournir quoi pr remettre l’eau,documents_reabonnement
demande de résiliation à la société togolaise des eaux et aussi avoir un justificatif,resiliation
C’est imoprtant pour moi d’avoir une solution franchement je peux avoir quels types de papiers dans ma concession ça me fatigue un peu aidez-moi svp,documents_generaux
procedure de racordement c'est quoi au niveau de l’installation d’eau pourquoi ? svp,info_branchement
Je suis vraiment fatigué de cette situation je voulais savoir parce que je reviens au pays récemment et ça devient compliqué pour moi s’il vs plîat,reclamation_facture
franchement avant de farie une demande je veux voir tous les documents disponibles nous sommes une grande famille ici pourquoi ? aidez-moi svp,documents_generaux
Franchement ça commence à m’inquiéter est-ce que vous pouvez m'expliquer bonsoir je souhaite anticiper mes dépenses pouvez-vous me donner une estimation de ma facture d’eau mensuelle dans la zone où je viens d’emménager,simulation_facture
est-ce que vous pouvez m'expliquer deamnde d’information sur les moyens de contact disponibles dans mon coin ici,contact_service_client
je souhaite mettre fin à mon abonnement car je déménage,resiliation
dossier de réactivation,documents_reabonnement
