text,intent,service,response,guide,entities
"Je remarque que l'eau qui sort du robinet à Tsévié est trouble et a une couleur inhabituelle, est-elle potable ?",signaler_eau_sale,Technique,Réponse automatique générée.,,lieu=Tsévié
"Je remarque que l'eau qui sort du robinet à Agoè est trouble et a une couleur inhabituelle, est-elle potable ?",signaler_eau_sale,Technique,Réponse automatique générée.,,lieu=Agoè
"Je remarque que l'eau qui sort du robinet à Tsévié est trouble et a une couleur inhabituelle, est-elle potable ?",signaler_eau_sale,Technique,Réponse automatique générée.,,lieu=Tsévié
"Je remarque que l'eau qui sort du robinet à Lomé est trouble et a une couleur inhabituelle, est-elle potable ?",signaler_eau_sale,Technique,Réponse automatique générée.,,lieu=Lomé
"Je remarque que l'eau qui sort du robinet à Lomé est trouble et a une couleur inhabituelle, est-elle potable ?",signaler_eau_sale,Technique,Réponse automatique générée.,,lieu=Lomé
"Je remarque que l'eau qui sort du robinet à Kegue est trouble et a une couleur inhabituelle, est-elle potable ?",signaler_eau_sale,Technique,Réponse automatique générée.,,lieu=Kegue
"Je remarque que l'eau qui sort du robinet à Adidogomé est trouble et a une couleur inhabituelle, est-elle potable ?",signaler_eau_sale,Technique,Réponse automatique générée.,,lieu=Adidogomé
"Je remarque que l'eau qui sort du robinet à Tsévié est trouble et a une couleur inhabituelle, est-elle potable ?",signaler_eau_sale,Technique,Réponse automatique générée.,,lieu=Tsévié
"Je remarque que l'eau qui sort du robinet à Kegue est trouble et a une couleur inhabituelle, est-elle potable ?",signaler_eau_sale,Technique,Réponse automatique générée.,,lieu=Kegue
"Je remarque que l'eau qui sort du robinet à Agoè est trouble et a une couleur inhabituelle, est-elle potable ?",signaler_eau_sale,Technique,Réponse automatique générée.,,lieu=Agoè
"Je remarque que l'eau qui sort du robinet à Agoè est trouble et a une couleur inhabituelle, est-elle potable ?",signaler_eau_sale,Technique,Réponse automatique générée.,,lieu=Agoè
"Je remarque que l'eau qui sort du robinet à Agoè est trouble et a une couleur inhabituelle, est-elle potable ?",signaler_eau_sale,Technique,Réponse automatique générée.,,lieu=Agoè
"Je remarque que l'eau qui sort du robinet à Aného est trouble et a une couleur inhabituelle, est-elle potable ?",signaler_eau_sale,Technique,Réponse automatique générée.,,lieu=Aného
"Je remarque que l'eau qui sort du robinet à Lomé est trouble et a une couleur inhabituelle, est-elle potable ?",signaler_eau_sale,Technique,Réponse automatique générée.,,lieu=Lomé
"Je remarque que l'eau qui sort du robinet à Agoè est trouble et a une couleur inhabituelle, est-elle potable ?",signaler_eau_sale,Technique,Réponse automatique générée.,,lieu=Agoè
"Je remarque que l'eau qui sort du robinet à Agoè est trouble et a une couleur inhabituelle, est-elle potable ?",signaler_eau_sale,Technique,Réponse automatique générée.,,lieu=Agoè
"Je remarque que l'eau qui sort du robinet à Agoè est trouble et a une couleur inhabituelle, est-elle potable ?",signaler_eau_sale,Technique,Réponse automatique générée.,,lieu=Agoè
"Je remarque que l'eau qui sort du robinet à Tsévié est trouble et a une couleur inhabituelle, est-elle potable ?",signaler_eau_sale,Technique,Réponse automatique générée.,,lieu=Tsévié
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
Je voudrais savoir s'il est possible de payer ma facture d'eau via T-Money ou Flooz sans me déplacer en agence.,paiement_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Je ne comprends pas pourquoi ma facture est aussi élevée alors que ma consommation n'a pas changé, pourriez-vous vérifier cela ?",reclamation_facture,Facturation,Réponse automatique générée.,,
"Bonjour, j'aimerais consulter le détail de ma dernière facture d'eau pour mieux comprendre les montants.",consulter_facture,Facturation,Réponse automatique générée.,,
"Bonjour, j'aimerais consulter le détail de ma dernière facture d'eau pour mieux comprendre les montants.",consulter_facture,Facturation,Réponse automatique générée.,,
"Bonjour, j'aimerais consulter le détail de ma dernière facture d'eau pour mieux comprendre les montants.",consulter_facture,Facturation,Réponse automatique générée.,,
"Bonjour, j'aimerais consulter le détail de ma dernière facture d'eau pour mieux comprendre les montants.",consulter_facture,Facturation,Réponse automatique générée.,,
"Bonjour, j'aimerais consulter le détail de ma dernière facture d'eau pour mieux comprendre les montants.",consulter_facture,Facturation,Réponse automatique générée.,,
"Bonjour, j'aimerais consulter le détail de ma dernière facture d'eau pour mieux comprendre les montants.",consulter_facture,Facturation,Réponse automatique générée.,,
"Bonjour, j'aimerais consulter le détail de ma dernière facture d'eau pour mieux comprendre les montants.",consulter_facture,Facturation,Réponse automatique générée.,,
"Bonjour, j'aimerais consulter le détail de ma dernière facture d'eau pour mieux comprendre les montants.",consulter_facture,Facturation,Réponse automatique générée.,,
"Bonjour, j'aimerais consulter le détail de ma dernière facture d'eau pour mieux comprendre les montants.",consulter_facture,Facturation,Réponse automatique générée.,,
"Bonjour, j'aimerais consulter le détail de ma dernière facture d'eau pour mieux comprendre les montants.",consulter_facture,Facturation,Réponse automatique générée.,,
"Bonjour, j'aimerais consulter le détail de ma dernière facture d'eau pour mieux comprendre les montants.",consulter_facture,Facturation,Réponse automatique générée.,,
"Bonjour, j'aimerais consulter le détail de ma dernière facture d'eau pour mieux comprendre les montants.",consulter_facture,Facturation,Réponse automatique générée.,,
"Bonjour, j'aimerais consulter le détail de ma dernière facture d'eau pour mieux comprendre les montants.",consulter_facture,Facturation,Réponse automatique générée.,,
"Bonjour, j'aimerais consulter le détail de ma dernière facture d'eau pour mieux comprendre les montants.",consulter_facture,Facturation,Réponse automatique générée.,,
"Bonjour, j'aimerais consulter le détail de ma dernière facture d'eau pour mieux comprendre les montants.",consulter_facture,Facturation,Réponse automatique générée.,,
"Bonjour, j'aimerais consulter le détail de ma dernière facture d'eau pour mieux comprendre les montants.",consulter_facture,Facturation,Réponse automatique générée.,,
"Bonjour, j'aimerais consulter le détail de ma dernière facture d'eau pour mieux comprendre les montants.",consulter_facture,Facturation,Réponse automatique générée.,,
"Bonjour, j'aimerais consulter le détail de ma dernière facture d'eau pour mieux comprendre les montants.",consulter_facture,Facturation,Réponse automatique générée.,,
"Bonjour, j'aimerais consulter le détail de ma dernière facture d'eau pour mieux comprendre les montants.",consulter_facture,Facturation,Réponse automatique générée.,,
